Date,"('CLOSE', 'USO')","('HIGH', 'USO')","('LOW', 'USO')","('OPEN', 'USO')","('VOLUME', 'USO')"
2018-05-15,115.199997,115.519997,114.000000,114.959999,2236963
2018-05-16,115.680000,115.839996,114.400002,114.720001,1683025
2018-05-17,115.919998,117.040001,115.199997,116.320000,2149863
2018-05-18,115.440002,116.000000,114.959999,115.519997,1557263
2018-05-21,117.360001,117.360001,115.760002,115.839996,1681888
2018-05-22,116.480003,117.919998,116.400002,117.199997,2459500
2018-05-23,116.080002,116.639999,115.120003,116.239998,2011438
2018-05-24,114.320000,115.199997,114.160004,114.320000,1931738
2018-05-25,109.440002,111.440002,109.199997,111.440002,5070300
2018-05-29,108.080002,108.800003,106.639999,108.559998,3289125
2018-05-30,110.639999,110.800003,108.639999,108.639999,3015113
2018-05-31,108.400002,110.320000,107.680000,108.639999,3030750
2018-06-01,106.000000,108.160004,106.000000,107.279999,2868513
2018-06-04,104.959999,106.639999,104.480003,106.400002,2484438
2018-06-05,105.760002,106.080002,104.000000,104.239998,2788663
2018-06-06,105.279999,106.000000,104.000000,105.519997,2116213
2018-06-07,106.800003,106.879997,105.599998,105.680000,1776825
2018-06-08,106.160004,107.120003,105.440002,106.480003,1979263
2018-06-11,106.879997,107.360001,105.199997,105.360001,1836325
2018-06-12,107.199997,107.919998,106.639999,106.720001,2434163
2018-06-13,107.760002,108.160004,106.639999,106.800003,2182113
2018-06-14,108.160004,108.480003,107.199997,108.400002,1667250
2018-06-15,104.400002,107.519997,104.320000,107.519997,3436813
2018-06-18,106.320000,106.639999,104.959999,105.360001,2223113
2018-06-19,105.120003,105.680000,104.080002,104.800003,1999775
2018-06-20,106.239998,107.519997,105.199997,106.559998,2540238
2018-06-21,106.480003,107.279999,104.959999,105.120003,2245375
2018-06-22,112.160004,112.239998,108.720001,109.680000,4109475
2018-06-25,110.160004,112.400002,109.839996,112.080002,3099950
2018-06-26,114.160004,114.480003,110.320000,111.279999,4205538
2018-06-27,117.199997,118.400002,115.839996,115.919998,4305113
2018-06-28,118.879997,119.919998,117.519997,117.839996,3882688
2018-06-29,120.480003,120.639999,119.360001,119.440002,2701250
2018-07-02,119.680000,120.480003,118.959999,120.000000,2692025
2018-07-03,119.360001,122.000000,117.839996,121.519997,2636363
2018-07-05,118.239998,120.400002,117.599998,120.000000,2737150
2018-07-06,119.680000,119.839996,117.279999,117.360001,2367950
2018-07-09,120.239998,120.239998,118.480003,119.760002,1612275
2018-07-10,120.559998,121.360001,119.839996,120.879997,1926900
2018-07-11,114.480003,120.239998,113.760002,119.040001,4801038
2018-07-12,115.120003,115.599998,113.120003,115.040001,2938800
2018-07-13,115.760002,117.279999,115.199997,115.360001,2398038
2018-07-16,111.519997,113.839996,110.879997,113.599998,3900275
2018-07-17,111.599998,112.400002,110.080002,110.720001,6807063
2018-07-18,112.800003,112.879997,110.239998,110.800003,2784425
2018-07-19,113.040001,114.320000,112.239998,112.639999,2766288
2018-07-20,113.199997,113.839996,112.559998,113.440002,2851188
2018-07-23,112.720001,115.199997,112.400002,114.559998,2937000
2018-07-24,113.839996,114.800003,112.879997,112.879997,2495563
2018-07-25,115.360001,115.839996,113.360001,114.239998,2686538
2018-07-26,115.760002,116.320000,114.720001,114.720001,1978288
2018-07-27,114.559998,116.000000,113.519997,115.599998,1882913
2018-07-30,116.320000,117.120003,116.160004,116.720001,2155038
2018-07-31,114.239998,115.199997,113.919998,115.040001,2030488
2018-08-01,112.720001,113.760002,111.919998,112.720001,2264225
2018-08-02,114.879997,115.360001,111.839996,112.080002,2169663
2018-08-03,114.160004,114.800003,112.879997,114.480003,2062800
2018-08-06,114.480003,116.320000,114.400002,115.199997,2556025
2018-08-07,114.879997,115.839996,114.720001,115.440002,1672350
2018-08-08,111.199997,113.519997,110.400002,113.519997,3609975
2018-08-09,111.040001,112.239998,110.959999,111.760002,2018688
2018-08-10,112.639999,112.959999,111.919998,112.080002,2255250
2018-08-13,112.080002,112.400002,109.440002,112.080002,3422513
2018-08-14,111.919998,113.839996,111.120003,113.760002,2367788
2018-08-15,108.080002,110.320000,107.519997,110.239998,5946038
2018-08-16,109.040001,109.199997,108.160004,108.559998,2308625
2018-08-17,109.519997,110.559998,108.879997,110.480003,2552363
2018-08-20,110.080002,110.400002,109.279999,109.519997,2190300
2018-08-21,110.639999,111.839996,110.480003,111.680000,1340450
2018-08-22,114.160004,114.559998,112.480003,113.040001,2537700
2018-08-23,114.160004,114.480003,113.279999,113.599998,1441388
2018-08-24,115.440002,116.639999,114.879997,116.000000,1787913
2018-08-27,116.000000,116.080002,115.279999,115.839996,1358450
2018-08-28,115.440002,116.080002,114.800003,116.080002,1341263
2018-08-29,117.279999,117.360001,115.839996,116.239998,2214938
2018-08-30,118.000000,118.639999,117.120003,117.519997,1791738
2018-08-31,117.680000,118.239998,117.199997,117.839996,1375350
2018-09-04,116.639999,118.959999,116.239998,118.800003,1879475
2018-09-05,115.919998,117.120003,115.519997,116.639999,1609200
2018-09-06,114.400002,115.919998,112.800003,115.680000,1942388
2018-09-07,114.239998,114.320000,112.559998,113.040001,1718588
2018-09-10,113.680000,115.360001,113.360001,115.040001,1242663
2018-09-11,116.800003,117.040001,113.839996,114.160004,1551400
2018-09-12,118.239998,119.680000,117.839996,118.000000,2331063
2018-09-13,115.919998,117.360001,115.120003,116.879997,2303338
2018-09-14,116.000000,117.680000,114.480003,115.839996,2044750
2018-09-17,115.760002,117.279999,115.360001,116.879997,1802913
2018-09-18,117.519997,118.480003,116.720001,117.519997,1835950
2018-09-19,119.519997,119.599998,117.839996,117.919998,2182925
2018-09-20,118.400002,120.400002,118.239998,120.160004,1846075
2018-09-21,119.680000,121.199997,118.239998,119.919998,3544988
2018-09-24,122.000000,122.879997,121.360001,121.760002,3086350
2018-09-25,122.160004,122.879997,121.440002,122.559998,2287988
2018-09-26,120.879997,121.919998,120.720001,121.360001,1383150
2018-09-27,122.080002,122.160004,121.199997,122.080002,1472738
2018-09-28,124.160004,124.559998,121.839996,121.919998,2314638
2018-10-01,127.599998,128.080002,123.599998,124.000000,3278550
2018-10-02,126.959999,127.680000,126.639999,127.599998,1999750
2018-10-03,128.639999,129.919998,125.360001,126.800003,3278025
2018-10-04,125.919998,128.240005,124.879997,128.240005,3300213
2018-10-05,125.519997,127.040001,124.800003,125.760002,3253288
2018-10-08,125.440002,125.680000,124.239998,124.480003,2473338
2018-10-09,126.559998,127.199997,125.120003,126.239998,2912575
2018-10-10,123.040001,126.160004,122.959999,126.160004,2259738
2018-10-11,119.599998,122.160004,119.120003,121.760002,3723563
2018-10-12,120.959999,121.279999,119.360001,121.120003,3340900
2018-10-15,121.040001,121.360001,119.760002,120.959999,2797250
2018-10-16,121.519997,122.160004,120.400002,120.720001,2308700
2018-10-17,118.559998,120.480003,117.519997,120.400002,3950950
2018-10-18,116.480003,118.080002,116.080002,116.480003,2988300
2018-10-19,117.760002,118.400002,117.040001,117.440002,2574550
2018-10-22,117.919998,118.000000,116.000000,116.800003,2182725
2018-10-23,112.320000,115.120003,111.440002,114.879997,5841738
2018-10-24,112.400002,114.720001,112.320000,113.919998,3376750
2018-10-25,113.680000,114.639999,113.279999,113.440002,1922625
2018-10-26,114.639999,115.040001,112.480003,112.959999,2714938
2018-10-29,112.879997,114.239998,112.320000,114.000000,2657913
2018-10-30,112.239998,113.279999,110.959999,111.199997,2458200
2018-10-31,110.320000,113.040001,110.160004,111.919998,3998850
2018-11-01,107.680000,110.879997,106.959999,110.879997,4506738
2018-11-02,106.480003,108.160004,106.239998,107.360001,3595175
2018-11-05,106.400002,108.720001,106.320000,107.919998,2456175
2018-11-06,105.440002,107.360001,103.919998,107.120003,3702325
2018-11-07,104.480003,106.480003,103.839996,106.080002,3240038
2018-11-08,102.720001,104.480003,102.559998,103.919998,3425125
2018-11-09,101.599998,102.720001,100.559998,101.199997,3858088
2018-11-12,99.839996,103.760002,99.519997,102.879997,4355875
2018-11-13,93.519997,99.839996,92.959999,99.360001,10619463
2018-11-14,95.599998,97.360001,95.040001,96.160004,6936100
2018-11-15,95.839996,97.279999,95.440002,95.919998,4923988
2018-11-16,96.559998,98.400002,94.959999,97.599998,3793375
2018-11-19,97.120003,97.440002,93.599998,95.040001,4316188
2018-11-20,90.160004,95.199997,89.279999,94.639999,9022213
2018-11-21,92.160004,94.559998,91.360001,92.080002,4777600
2018-11-23,86.639999,87.519997,85.519997,87.040001,6942050
2018-11-26,87.519997,88.480003,87.040001,87.599998,4877700
2018-11-27,87.599998,88.639999,85.120003,87.760002,4510763
2018-11-28,85.279999,88.320000,84.800003,86.800003,6097725
2018-11-29,86.959999,88.320000,86.080002,86.720001,4139988
2018-11-30,85.839996,87.440002,84.080002,85.040001,5852475
2018-12-03,90.160004,90.160004,88.160004,90.160004,4072788
2018-12-04,89.440002,90.800003,89.199997,90.000000,3399300
2018-12-06,87.519997,88.000000,84.800003,86.879997,5738675
2018-12-07,88.879997,91.839996,88.639999,90.959999,5410950
2018-12-10,86.000000,88.239998,85.599998,86.959999,3925263
2018-12-11,87.599998,88.800003,86.800003,88.320000,2606038
2018-12-12,86.559998,89.040001,86.320000,88.559998,3284500
2018-12-13,89.680000,90.160004,85.760002,85.919998,6635338
2018-12-14,86.559998,88.800003,86.239998,88.720001,4474000
2018-12-17,83.599998,87.279999,83.279999,87.120003,5016200
2018-12-18,78.320000,83.279999,77.839996,83.279999,7047738
2018-12-19,80.160004,81.599998,79.360001,79.760002,4808563
2018-12-20,77.760002,79.680000,77.120003,78.480003,5516575
2018-12-21,76.559998,78.239998,76.320000,76.959999,4862650
2018-12-24,74.320000,76.160004,74.239998,75.919998,2699775
2018-12-26,79.199997,79.360001,73.839996,74.000000,5122350
2018-12-27,76.959999,77.199997,74.959999,76.720001,4572338
2018-12-28,76.239998,77.199997,75.040001,76.320000,2850425
2018-12-31,77.279999,77.680000,75.519997,77.040001,3552175
2019-01-02,78.800003,80.639999,74.879997,75.360001,4137850
2019-01-03,79.599998,80.080002,77.199997,79.919998,4027375
2019-01-04,81.440002,83.120003,80.480003,81.360001,4864513
2019-01-07,82.320000,84.160004,81.839996,82.160004,4031138
2019-01-08,84.000000,84.400002,82.879997,83.440002,3644150
2019-01-09,88.400002,88.800003,85.519997,86.480003,6148538
2019-01-10,88.800003,89.120003,86.800003,87.120003,2647250
2019-01-11,87.199997,88.400002,86.480003,87.839996,3576688
2019-01-14,85.519997,87.440002,85.040001,86.480003,3882538
2019-01-15,88.000000,88.320000,86.800003,86.800003,2989488
2019-01-16,88.480003,88.559998,86.559998,87.599998,4094163
2019-01-17,88.239998,88.800003,86.160004,87.040001,4481600
2019-01-18,90.480003,90.959999,88.320000,88.959999,5105025
2019-01-22,88.959999,89.279999,87.440002,88.720001,4597175
2019-01-23,88.400002,89.519997,87.120003,89.360001,3630600
2019-01-24,89.360001,89.839996,88.239998,88.480003,2748363
2019-01-25,90.000000,90.400002,89.279999,89.599998,2220975
2019-01-28,87.599998,87.760002,86.239998,87.519997,3613913
2019-01-29,89.279999,90.639999,88.959999,88.959999,2847825
2019-01-30,91.199997,92.320000,90.320000,90.720001,2582500
2019-01-31,90.800003,93.040001,90.080002,92.000000,3443350
2019-02-01,93.040001,93.519997,91.120003,91.199997,2362475
2019-02-04,92.000000,92.160004,89.599998,91.040001,2478475
2019-02-05,90.320000,91.760002,89.839996,90.239998,2743163
2019-02-06,90.559998,91.279999,89.040001,89.680000,2399100
2019-02-07,88.559998,90.320000,87.040001,90.080002,2777825
2019-02-08,88.639999,89.040001,87.760002,88.800003,1734588
2019-02-11,88.080002,88.480003,86.160004,86.720001,2945863
2019-02-12,89.279999,90.720001,89.040001,90.559998,2233888
2019-02-13,90.720001,91.760002,90.320000,90.400002,2597725
2019-02-14,91.839996,91.839996,89.360001,90.160004,3395525
2019-02-15,93.680000,93.839996,92.559998,92.879997,2346175
2019-02-19,94.239998,94.400002,93.040001,93.120003,2636700
2019-02-20,95.440002,96.160004,93.760002,93.839996,2125913
2019-02-21,95.040001,95.519997,94.639999,95.120003,1654338
2019-02-22,95.599998,96.480003,95.440002,96.000000,1635113
2019-02-25,92.559998,94.160004,92.000000,93.839996,3565650
2019-02-26,93.040001,93.599998,92.320000,92.879997,2493225
2019-02-27,95.120003,95.919998,94.080002,94.639999,2688475
2019-02-28,95.599998,95.919998,94.800003,95.360001,1783638
2019-03-01,93.279999,96.239998,92.879997,95.599998,3959200
2019-03-04,94.400002,95.279999,93.440002,94.720001,2754200
2019-03-05,94.559998,95.440002,94.080002,95.279999,2590213
2019-03-06,94.000000,94.320000,92.639999,93.680000,3225238
2019-03-07,94.480003,94.879997,94.000000,94.639999,2221275
2019-03-08,93.839996,93.919998,91.120003,92.080002,3694688
2019-03-11,94.879997,95.199997,94.160004,94.959999,2812000
2019-03-12,95.120003,96.160004,94.800003,95.519997,2052438
2019-03-13,97.519997,97.680000,96.239998,96.400002,3626700
2019-03-14,97.760002,98.160004,97.120003,97.760002,2648075
2019-03-15,97.599998,97.919998,96.480003,96.639999,2030775
2019-03-18,98.480003,98.959999,97.680000,97.839996,2304938
2019-03-19,98.239998,99.279999,97.919998,99.040001,1948513
2019-03-20,100.000000,100.160004,98.000000,98.160004,2446100
2019-03-21,99.519997,100.400002,99.120003,99.839996,1866700
2019-03-22,97.839996,98.559998,96.879997,98.400002,2842488
2019-03-25,98.000000,98.639999,96.639999,97.440002,2457838
2019-03-26,99.760002,100.320000,99.199997,99.919998,2047625
2019-03-27,98.720001,100.080002,97.760002,99.919998,2391100
2019-03-28,98.800003,98.800003,97.120003,97.199997,2587638
2019-03-29,100.000000,100.480003,99.360001,100.480003,2203938
2019-04-01,102.559998,102.639999,100.639999,100.959999,2856938
2019-04-02,104.080002,104.320000,102.800003,103.040001,2901425
2019-04-03,103.919998,104.480003,103.199997,104.000000,3037750
2019-04-04,103.360001,104.320000,102.879997,103.839996,2172100
2019-04-05,105.199997,105.360001,103.760002,103.839996,2344913
2019-04-08,107.199997,107.279999,105.839996,105.839996,2982438
2019-04-09,106.639999,107.040001,105.919998,106.800003,3424225
2019-04-10,107.279999,107.680000,106.639999,107.040001,2108263
2019-04-11,106.160004,107.040001,105.440002,106.720001,2359750
2019-04-12,106.400002,107.199997,106.239998,106.879997,2317625
2019-04-15,105.919998,106.320000,105.120003,105.839996,1979563
2019-04-16,106.959999,107.040001,105.040001,105.839996,1681163
2019-04-17,106.239998,107.120003,106.080002,107.040001,1932463
2019-04-18,106.559998,106.720001,105.839996,106.400002,1549138
2019-04-22,109.360001,109.760002,108.800003,108.879997,2547713
2019-04-23,110.320000,110.879997,109.680000,109.760002,2315425
2019-04-24,109.440002,110.559998,109.279999,110.480003,1879188
2019-04-25,108.239998,109.839996,108.000000,109.519997,2195313
2019-04-26,104.720001,107.120003,103.680000,107.040001,5269263
2019-04-29,105.839996,106.000000,104.400002,105.199997,2926275
2019-04-30,106.320000,106.879997,105.440002,106.800003,2096425
2019-05-01,105.760002,106.480003,104.480003,106.239998,3221438
2019-05-02,102.559998,103.519997,101.519997,103.360001,5288613
2019-05-03,102.959999,104.080002,102.800003,102.959999,3274225
2019-05-06,104.559998,104.879997,102.320000,102.320000,4741500
2019-05-07,101.839996,102.800003,101.040001,102.239998,3743113
2019-05-08,103.120003,103.839996,102.000000,102.239998,2893750
2019-05-09,102.480003,102.959999,101.440002,102.559998,2399013
2019-05-10,102.720001,103.440002,102.320000,102.400002,2353613
2019-05-13,101.440002,105.519997,101.120003,105.120003,4848838
2019-05-14,102.959999,103.599998,102.480003,102.720001,2536025
2019-05-15,103.760002,104.080002,102.080002,102.160004,2752538
2019-05-16,105.120003,105.919998,104.639999,104.800003,2457738
2019-05-17,104.639999,106.080002,104.239998,105.279999,2948463
2019-05-20,105.199997,105.760002,104.239998,104.959999,2682613
2019-05-21,105.040001,105.360001,104.400002,104.879997,1840013
2019-05-22,101.919998,104.400002,101.519997,103.919998,3444325
2019-05-23,96.720001,98.959999,95.360001,98.959999,5696450
2019-05-24,97.839996,97.919998,95.599998,97.760002,2690888
2019-05-28,97.839996,98.959999,97.599998,98.959999,2925488
2019-05-29,97.919998,98.239998,94.639999,96.239998,4513238
2019-05-30,94.080002,98.320000,93.760002,98.239998,3688588
2019-05-31,88.800003,92.320000,88.320000,91.599998,5039950
2019-06-03,87.919998,90.559998,87.680000,90.400002,4144100
2019-06-04,89.279999,89.519997,87.599998,88.559998,2809363
2019-06-05,86.160004,88.160004,84.239998,88.080002,5199913
2019-06-06,88.480003,88.720001,85.199997,85.919998,3949350
2019-06-07,89.839996,90.400002,87.599998,87.760002,3269400
2019-06-10,88.879997,90.800003,88.320000,89.839996,2936625
2019-06-11,88.879997,89.760002,88.320000,89.519997,2360613
2019-06-12,85.120003,87.199997,84.559998,87.040001,4382650
2019-06-13,87.040001,88.639999,86.480003,88.559998,4366050
2019-06-14,87.519997,88.320000,86.879997,87.360001,3216363
2019-06-17,86.480003,87.599998,86.000000,86.800003,3940363
2019-06-18,90.000000,90.480003,87.680000,87.919998,4511600
2019-06-19,90.639999,90.720001,88.800003,89.120003,5144688
2019-06-20,94.800003,95.199997,93.040001,93.519997,5822450
2019-06-21,95.760002,95.839996,94.800003,94.879997,3071975
2019-06-24,96.080002,96.320000,94.160004,95.599998,3329000
2019-06-25,96.000000,96.879997,95.519997,96.320000,2896213
2019-06-26,98.320000,99.440002,98.000000,98.320000,4382438
2019-06-27,98.320000,99.120003,98.080002,98.320000,3304888
2019-06-28,96.320000,98.800003,95.839996,98.639999,3607100
2019-07-01,98.239998,99.599998,96.879997,99.519997,3904350
2019-07-02,93.599998,97.680000,93.120003,97.680000,6164288
2019-07-03,94.160004,94.879997,93.199997,94.480003,2461275
2019-07-05,95.599998,95.919998,94.559998,94.879997,2838250
2019-07-08,95.440002,97.040001,95.279999,96.000000,3144800
2019-07-09,96.320000,96.400002,95.360001,95.839996,1831988
2019-07-10,100.239998,100.559998,98.400002,98.639999,4188488
2019-07-11,100.400002,101.040001,99.839996,100.559998,2230188
2019-07-12,100.160004,100.639999,99.519997,100.080002,1864188
2019-07-15,98.400002,100.879997,98.320000,100.800003,2717275
2019-07-16,96.559998,99.760002,94.879997,98.959999,4500138
2019-07-17,94.000000,96.879997,93.919998,96.879997,3774625
2019-07-18,92.480003,94.400002,90.959999,94.320000,4824113
2019-07-19,93.360001,93.519997,91.440002,92.559998,3138538
2019-07-22,93.440002,93.680000,92.639999,92.959999,2999463
2019-07-23,94.480003,94.559998,92.720001,93.440002,2235125
2019-07-24,92.720001,95.599998,91.760002,94.480003,4365500
2019-07-25,92.800003,94.160004,92.639999,93.839996,2486525
2019-07-26,93.199997,93.680000,92.400002,93.120003,2157050
2019-07-29,94.559998,94.720001,92.720001,94.160004,2837450
2019-07-30,96.639999,96.800003,94.559998,94.720001,2717500
2019-07-31,96.320000,97.599998,96.000000,97.199997,3487513
2019-08-01,90.480003,95.040001,88.959999,94.959999,7204325
2019-08-02,91.839996,92.800003,91.519997,92.720001,4697250
2019-08-05,90.959999,92.320000,90.320000,90.480003,5893975
2019-08-06,89.120003,91.519997,88.720001,91.440002,3784238
2019-08-07,86.720001,87.120003,83.919998,86.480003,6763025
2019-08-08,87.680000,87.919998,86.320000,86.879997,2943325
2019-08-09,90.239998,91.040001,89.599998,89.760002,3621725
2019-08-12,90.879997,91.519997,90.080002,90.959999,3017350
2019-08-13,94.959999,95.440002,90.480003,90.639999,5961538
2019-08-14,91.519997,92.160004,89.839996,91.680000,5230788
2019-08-15,90.800003,91.360001,89.760002,90.400002,3736775
2019-08-16,91.199997,91.519997,90.239998,91.040001,2934063
2019-08-19,93.279999,93.680000,92.000000,92.800003,3048788
2019-08-20,93.040001,93.919998,91.760002,92.720001,3079800
2019-08-21,92.879997,94.959999,92.400002,94.720001,3012050
2019-08-22,92.239998,93.599998,91.279999,93.279999,2723800
2019-08-23,89.519997,91.120003,88.639999,89.839996,4256988
2019-08-26,89.440002,91.919998,89.120003,91.519997,3258313
2019-08-27,91.360001,91.680000,89.360001,89.919998,3070175
2019-08-28,93.120003,94.320000,92.400002,93.760002,3798725
2019-08-29,94.239998,94.639999,93.199997,93.199997,2845675
2019-08-30,91.680000,94.080002,90.800003,93.919998,3818588
2019-09-03,89.760002,90.160004,87.919998,88.720001,3508138
2019-09-04,93.680000,94.160004,92.160004,92.239998,3640475
2019-09-05,93.599998,96.080002,93.199997,94.400002,3410813
2019-09-06,94.160004,94.800003,91.279999,91.680000,2792525
2019-09-09,96.639999,96.800003,95.199997,95.360001,2925375
2019-09-10,95.839996,97.839996,95.199997,96.879997,3195700
2019-09-11,93.440002,96.400002,92.639999,95.919998,4790675
2019-09-12,91.760002,92.160004,90.239998,90.559998,4467400
2019-09-13,91.519997,92.239998,91.040001,91.919998,1759300
2019-09-16,102.639999,105.279999,99.599998,99.919998,10127500
2019-09-17,98.320000,103.440002,97.199997,103.440002,12328888
2019-09-18,96.800003,98.160004,96.080002,97.040001,4318013
2019-09-19,97.519997,98.320000,96.879997,97.760002,3791363
2019-09-20,97.599998,98.559998,96.639999,97.839996,3009613
2019-09-23,97.680000,97.919998,96.320000,97.120003,2557938
2019-09-24,95.199997,97.199997,94.879997,96.959999,3676788
2019-09-25,94.400002,94.559998,92.800003,93.279999,2699925
2019-09-26,94.400002,94.559998,92.480003,93.440002,2621225
2019-09-27,93.279999,94.720001,92.400002,92.559998,3215050
2019-09-30,90.720001,92.800003,90.080002,92.080002,3148013
2019-10-01,89.519997,91.440002,88.559998,91.120003,3282413
2019-10-02,87.839996,89.599998,87.120003,89.599998,3548150
2019-10-03,87.440002,87.839996,85.120003,86.639999,3670125
2019-10-04,88.320000,89.120003,86.879997,88.559998,3493338
2019-10-07,88.320000,90.239998,87.839996,89.120003,2510275
2019-10-08,87.120003,88.160004,86.559998,86.959999,3048913
2019-10-09,87.919998,89.680000,87.440002,89.440002,2974925
2019-10-10,89.519997,89.760002,88.400002,88.879997,2633863
2019-10-11,91.360001,91.680000,89.919998,89.919998,4597325
2019-10-14,89.440002,89.760002,88.239998,89.279999,2963863
2019-10-15,88.480003,89.839996,88.080002,89.199997,3113238
2019-10-16,89.120003,89.839996,88.080002,88.080002,2535325
2019-10-17,90.239998,90.480003,88.080002,88.559998,2197750
2019-10-18,89.760002,91.120003,89.199997,90.720001,2495125
2019-10-21,89.680000,89.760002,88.320000,88.400002,2197450
2019-10-22,90.720001,91.519997,89.919998,90.480003,2758975
2019-10-23,93.199997,93.599998,90.160004,90.239998,3218288
2019-10-24,93.839996,94.320000,93.440002,93.599998,2016850
2019-10-25,94.639999,94.720001,92.879997,93.680000,2064113
2019-10-28,93.199997,95.040001,92.800003,94.720001,2371638
2019-10-29,92.639999,93.360001,91.360001,91.519997,2198250
2019-10-30,91.760002,92.559998,90.879997,92.559998,2995100
2019-10-31,90.400002,91.199997,89.680000,91.120003,2764125
2019-11-01,93.519997,94.080002,91.519997,91.599998,3279475
2019-11-04,94.480003,95.919998,94.239998,95.440002,3043050
2019-11-05,95.440002,96.080002,95.279999,95.360001,2096388
2019-11-06,94.480003,96.639999,93.760002,95.680000,4253388
2019-11-07,95.040001,96.639999,94.879997,95.839996,3258350
2019-11-08,95.919998,96.000000,93.120003,93.839996,3007900
2019-11-11,95.120003,95.839996,94.160004,94.320000,2223975
2019-11-12,94.959999,96.160004,94.480003,95.680000,2174300
2019-11-13,95.680000,96.160004,94.400002,94.400002,2805600
2019-11-14,95.279999,96.480003,94.800003,96.320000,2546963
2019-11-15,96.639999,97.040001,94.959999,94.959999,2205175
2019-11-18,95.199997,96.080002,94.639999,95.839996,3133963
2019-11-19,92.559998,93.919998,92.160004,93.680000,3603938
2019-11-20,95.199997,95.839996,92.959999,93.440002,4793388
2019-11-21,97.599998,98.000000,96.320000,96.480003,3373875
2019-11-22,96.879997,97.680000,96.080002,97.599998,2237288
2019-11-25,96.879997,97.120003,95.760002,96.239998,2349188
2019-11-26,97.519997,97.839996,96.639999,97.360001,2056675
2019-11-27,97.120003,97.760002,96.160004,97.279999,1884600
2019-11-29,92.959999,95.519997,92.320000,95.440002,3345288
2019-12-02,93.360001,94.480003,92.959999,94.239998,1741188
2019-12-03,94.080002,94.879997,92.720001,93.360001,2904463
2019-12-04,97.519997,98.000000,96.400002,96.480003,3670338
2019-12-05,97.519997,98.800003,97.199997,98.480003,2974575
2019-12-06,98.559998,100.000000,96.959999,97.040001,2626563
2019-12-09,98.639999,99.040001,98.000000,98.000000,1587100
2019-12-10,99.120003,99.440002,98.160004,98.480003,1284188
2019-12-11,98.400002,98.959999,97.120003,98.639999,1918325
2019-12-12,98.959999,99.760002,98.400002,98.400002,2787500
2019-12-13,99.919998,101.040001,99.120003,99.279999,2137638
2019-12-16,100.720001,100.959999,100.480003,100.639999,801663
2019-12-17,101.760002,102.080002,101.199997,101.199997,1494075
2019-12-18,101.919998,102.320000,100.959999,101.279999,1483338
2019-12-19,102.239998,102.800003,101.680000,102.000000,959575
2019-12-20,101.040001,101.760002,100.480003,101.760002,1429338
2019-12-23,101.599998,101.760002,100.720001,100.879997,931600
2019-12-24,102.160004,102.320000,101.839996,101.839996,431738
2019-12-26,103.120003,103.519997,102.559998,102.559998,881688
2019-12-27,103.279999,103.680000,102.559998,103.360001,1137988
2019-12-30,103.120003,104.160004,102.320000,104.080002,1121463
2019-12-31,102.480003,103.680000,101.519997,101.680000,1450663
2020-01-02,102.480003,102.800003,101.599998,102.400002,1563638
2020-01-03,105.440002,106.559998,104.239998,106.160004,4325450
2020-01-06,105.279999,106.559998,104.959999,106.400002,2598413
2020-01-07,105.040001,105.440002,104.080002,104.800003,1742075
2020-01-08,101.279999,104.559998,99.120003,104.480003,6918425
2020-01-09,99.919998,100.320000,98.320000,99.599998,3439450
2020-01-10,99.279999,99.839996,98.720001,99.440002,2016750
2020-01-13,97.599998,98.480003,97.279999,98.480003,2858525
2020-01-14,98.239998,98.559998,97.599998,98.160004,2336713
2020-01-15,97.440002,97.760002,96.400002,97.599998,1881763
2020-01-16,98.320000,98.879997,97.599998,97.599998,1960813
2020-01-17,98.639999,98.959999,97.919998,98.639999,2220763
2020-01-21,97.919998,98.720001,97.680000,97.760002,1709638
2020-01-22,95.199997,96.320000,95.040001,96.239998,3196463
2020-01-23,93.279999,93.680000,92.000000,92.800003,3858525
2020-01-24,91.440002,92.000000,90.480003,91.919998,3051025
2020-01-27,88.800003,89.919998,88.160004,88.879997,3142588
2020-01-28,90.000000,90.559998,88.879997,89.279999,3048700
2020-01-29,89.279999,90.320000,88.720001,90.239998,2720475
2020-01-30,88.639999,88.720001,86.800003,87.440002,3689650
2020-01-31,86.720001,87.839996,85.599998,87.040001,4051950
2020-02-03,83.919998,86.720001,83.839996,86.000000,5052888
2020-02-04,83.519997,85.599998,83.199997,85.440002,5189425
2020-02-05,85.599998,87.120003,84.720001,86.000000,5089350
2020-02-06,85.919998,86.160004,84.400002,85.120003,3249838
2020-02-07,84.639999,85.760002,84.320000,84.800003,2610963
2020-02-10,83.360001,84.480003,83.040001,83.839996,2825925
2020-02-11,84.000000,85.120003,83.599998,85.040001,3117025
2020-02-12,86.480003,86.879997,85.680000,86.559998,3927025
2020-02-13,86.720001,87.199997,86.000000,86.559998,3609588
2020-02-14,87.599998,87.919998,86.720001,87.680000,3057125
2020-02-18,87.599998,87.599998,86.000000,86.080002,2676363
2020-02-19,89.440002,89.839996,88.160004,89.040001,3137575
2020-02-20,90.239998,91.440002,90.000000,90.480003,3422725
2020-02-21,89.279999,89.680000,87.919998,88.639999,3380650
2020-02-24,85.919998,86.480003,84.400002,85.040001,4694088
2020-02-25,83.199997,86.239998,83.199997,86.080002,4134238
2020-02-26,81.519997,84.400002,80.879997,83.040001,4913738
