date,ticker,q_stop,stop_reason,regime,lambda1,lambda_int,delta_lambda,rs_value,sigma_lo,sigma_hi,sigma_center,window,alpha,adjacency,laplacian,n_nodes,n_edges,n_components,lcc_fraction,zero_degree_fraction,data_hash,prices_file_mtime,git_commit,tau,delta_ds_max,r2_exp,r2_power
2014-10-07,SPX,0.05,gap,Degenerate,0.026619156700552392,0.4729329625579345,0.4463138058573821,0.9878364876609219,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12789,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.012238093249532116,0.1004875616165678,0.9992650951223043,0.9991962155658048
2014-10-08,SPX,0.02,gap,Degenerate,0.0,0.247688047418175,0.247688047418175,0.9932313115897995,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,14992,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.006791699878687544,0.11538363808324426,0.9992588352034446,0.9992214692936067
2014-10-09,SPX,0.02,gap,Degenerate,2.9610029443431735e-14,0.7348094990772195,0.7348094990771898,0.9800528754814193,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17801,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02014875420013829,0.14159896618381962,0.9990467151354413,0.9989168681175821
2014-10-10,SPX,0.02,gap,Degenerate,2.0976589938271733e-14,0.8868748589341482,0.8868748589341272,0.975974867079779,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17478,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.024318443843455148,0.13943119790590042,0.9992244108136588,0.999083926528826
2014-10-13,SPX,0.02,gap,Degenerate,0.05676420455531038,0.6492615646744688,0.5924973601191584,0.9838847610321868,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,18158,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.016246501560287636,0.147105084363081,0.9991650609995403,0.9990702501107237
2014-10-14,SPX,0.02,gap,Degenerate,0.040120457383694845,0.7874442618011273,0.7473238044174324,0.9797166309884945,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17303,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.020491901182591137,0.13630509353363485,0.9993415301928531,0.9992356556694086
2014-10-15,SPX,0.02,gap,Degenerate,0.03231388475758862,0.5629646112796598,0.5306507265220712,0.985554705537717,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16137,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.014550643490925878,0.12194131625745275,0.999445870627216,0.9993783995520078
2014-10-16,SPX,0.02,gap,Degenerate,0.025009048831505,0.6228080778845576,0.5977990290530526,0.9837417403951068,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15307,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01639187532632318,0.10836722653461495,0.9995984702976743,0.9995345342900905
2014-10-17,SPX,0.02,gap,Degenerate,0.06904013466313572,0.5249204314467395,0.45588029678360376,0.9875773955410756,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15934,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01250041004656912,0.11504163591955074,0.9995060148988808,0.9994520785230732
2014-10-20,SPX,0.02,gap,Degenerate,0.17394167820492876,0.6542388682426907,0.48029719003776195,0.9869164135819942,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16176,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.013169930488434511,0.11993515080044037,0.9995847273360129,0.999533470635308
2014-10-21,SPX,0.02,gap,Degenerate,0.11507628254606687,0.8189954120795448,0.703919129533478,0.9808833570345553,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,18110,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.019301728591637948,0.14320915917853327,0.9995123427229801,0.9994304599307969
2014-10-22,SPX,0.02,gap,Degenerate,0.09388777827730305,0.8747875134984766,0.7808997352211735,0.9788150555453319,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17988,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.021412565895901226,0.14006852418100313,0.9995555799903352,0.9994686593605446
2014-10-23,SPX,0.02,gap,Degenerate,0.03666310953709631,0.8937305457652898,0.8570674362281935,0.9767728874745293,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17959,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.023501113046567355,0.13315280652674377,0.9995956042029587,0.999504122728267
2014-10-24,SPX,0.02,gap,Degenerate,0.030698958430601418,0.6471938345092841,0.6164948760786827,0.9832375571994308,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17832,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01690452251822242,0.14139580930596252,0.9995718598686076,0.9995055466024942
2014-10-27,SPX,0.02,gap,Degenerate,0.026964497492546948,0.5990501283472329,0.572085630854686,0.9844355928425478,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17511,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01568680422884851,0.13579431658840468,0.9995844232967201,0.9995237417089238
2014-10-28,SPX,0.02,gap,Degenerate,0.029013666573454094,0.48025670818445654,0.4512430416110024,0.9877029792149262,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17814,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.012373254756996238,0.13921717266481293,0.9994888256318339,0.9994356135878112
2014-10-29,SPX,0.02,gap,Degenerate,0.035680447286010795,0.5007733794011754,0.4650929321151646,0.9873279512291662,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17637,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.012753023989453967,0.13386022047771373,0.9995274849352643,0.9994747723078443
2014-10-30,SPX,0.02,gap,Degenerate,0.017513661893599132,0.622123178784867,0.6046095168912679,0.9835580475643239,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17335,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.016578621477002453,0.13148415709752037,0.9995004714965664,0.9994285286942152
2014-10-31,SPX,0.02,gap,Degenerate,0.013111676722308781,0.4360471014134222,0.4229354246911134,0.9884699373745172,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17260,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.011597049201642354,0.13398558649254522,0.999421252264257,0.9993672601044864
2014-11-03,SPX,0.02,gap,Degenerate,0.01730502208794961,0.4253614107015273,0.4080563886135777,0.9888733043102472,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17233,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.011189060408577277,0.13222843472041734,0.9994553203248929,0.9994050487748548
2014-11-04,SPX,0.02,gap,Degenerate,0.016008035534336405,0.450999257872737,0.4349912223384006,0.9881432283951282,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16654,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.011927623729852526,0.1311167009809322,0.9994201729484142,0.9993643994610787
2014-11-05,SPX,0.02,gap,Degenerate,0.018185977908146415,0.3715911036125178,0.3534051257043714,0.9903562994935344,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16441,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.009690502123106529,0.13213204266833645,0.9993426297788668,0.9992941564511209
2014-11-06,SPX,0.02,gap,Degenerate,0.018534174742897654,0.37688975747495823,0.3583555827320606,0.990221874283311,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16027,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.00982624552592661,0.12483908082178374,0.9993965963420327,0.9993495097107723
2014-11-07,SPX,0.05,gap,Degenerate,0.05104718798943845,0.8886292371129311,0.8375820491234927,0.9772949134306754,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15509,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.022966816367278077,0.12978926465851037,0.9993595418628973,0.9992416041243056
2014-11-10,SPX,0.05,gap,Degenerate,0.012135090611324607,0.9122824137354104,0.9001473231240859,0.9756197393313155,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15480,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.024682379828127987,0.12811670947253417,0.9993738766832149,0.9992477326079401
2014-11-11,SPX,0.05,gap,Degenerate,0.02134154731934964,0.9624459336583496,0.941104386339,0.9745246766526185,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15414,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02580543798199399,0.12907627018467338,0.9993637798892635,0.9992304009982638
2014-11-12,SPX,0.05,gap,Degenerate,0.018322885776794213,0.9872407978417388,0.9689179120649446,0.9737817315504146,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15558,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02656809537005861,0.1317265468547324,0.9993460282236705,0.9992067287999586
2014-11-13,SPX,0.05,gap,Degenerate,0.014936562129520622,0.902200689681422,0.8872641275519013,0.9759644496844345,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15512,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.024329117736086106,0.12941441186909264,0.9993629284908173,0.9992377317434649
2014-11-14,SPX,0.05,gap,Degenerate,5.413520408873074e-16,0.9877453329022321,0.9877453329022315,0.9732791416103767,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15363,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.027084350365604342,0.1277915020415653,0.999378178836473,0.9992392394037295
2014-11-17,SPX,0.05,gap,Degenerate,3.118501255446477e-15,0.8744926556474892,0.8744926556474861,0.9763062909081867,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,14979,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.023978919149242578,0.1253748535649598,0.9993710275758422,0.9992481046938203
2014-11-18,SPX,0.05,gap,Degenerate,0.0,0.7860462296391442,0.7860462296391442,0.9786769360634415,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,14643,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.021553684718058942,0.12168212157301728,0.9993642799010656,0.9992533207759614
2014-11-19,SPX,0.05,gap,Degenerate,3.4556917050815365e-14,0.8127314040167071,0.8127314040166725,0.9779610828894216,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,14526,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.0222854022856678,0.11844262812547035,0.9993711527757614,0.9992562710853923
2014-11-20,SPX,0.05,gap,Degenerate,0.01619724661632268,0.6589089191647955,0.6427116725484728,0.982530986821372,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,13374,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01762339698656862,0.10769002449111986,0.9993781019957274,0.9992880462958157
2014-11-21,SPX,0.05,gap,Degenerate,0.03362481155630843,0.6994181296812448,0.6657933181249364,0.981909332389635,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,13365,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01825630443242898,0.10615600084440835,0.9994129606138686,0.9993225771592257
2014-11-24,SPX,0.05,gap,Degenerate,0.028681058459685535,0.6476037351015285,0.618922676641843,0.9831721040651105,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,13369,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.016971093727298388,0.10480523540676012,0.9993889040343295,0.9993030210926462
2014-11-25,SPX,0.05,gap,Degenerate,0.047780258894784364,0.6456030838396274,0.5978228249448431,0.9837410985113592,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,13222,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.016392527818670195,0.10550086857773067,0.9993687961663724,0.9992845343705749
2014-11-26,SPX,0.05,gap,Degenerate,0.028620006066833587,0.48138894305961527,0.4527689369927817,0.987661653966433,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12188,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.012415095385106255,0.09256895628398298,0.9994602105541005,0.9994020657579944
2014-11-28,SPX,0.05,gap,Degenerate,1.5087897124309975e-14,0.6214578639160291,0.621457863916014,0.9831037604518726,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11719,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.017040609520579147,0.08643649295989608,0.9995699728646354,0.9994987704971162
2014-12-01,SPX,0.05,gap,Degenerate,6.119029240877978e-15,0.6022913871490809,0.6022913871490748,0.9836205684288923,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11676,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.016515057483289616,0.08863839509808996,0.9995722962916135,0.9995035981165828
2014-12-02,SPX,0.05,gap,Degenerate,0.0,0.6653811618363531,0.6653811618363531,0.9819204294822168,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11543,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.018245002951213597,0.08963655603906556,0.9995586640475845,0.9994809151905791
2014-12-03,SPX,0.05,gap,Degenerate,0.0,0.45121386492981674,0.45121386492981674,0.9877037694128137,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,10065,4,0.9881422924901185,0.011857707509881422,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.012372454721370236,0.07017273013572722,0.9996987696578308,0.9996568962049922
2014-12-04,SPX,0.1,gap,Degenerate,0.0,0.9179664556802226,0.9179664556802226,0.9751431607954621,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,9085,4,0.9841897233201581,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.025170987177902553,0.06555134490725101,0.9997605719496735,0.9996817060078805
2014-12-05,SPX,0.1,gap,Degenerate,0.0,0.4628439670922708,0.4628439670922708,0.987388839124316,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,6636,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.012691356518486454,0.04037675478470987,0.9998690614353071,0.9998417015069127
2014-12-08,SPX,0.2,gap,Degenerate,0.0,0.7872709469390612,0.7872709469390612,0.9786440704796628,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,5748,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.021587266929328223,0.03457489530631991,0.9999217893439938,0.9998845728223601
2014-12-09,SPX,0.2,gap,Degenerate,0.0,0.581509350424024,0.581509350424024,0.9841812456266021,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,4397,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.015945206181316573,0.028678718083375437,0.9999443107237711,0.9999219066502234
2014-12-10,SPX,0.2,gap,Degenerate,6.661338147750939e-16,0.950628295109277,0.9506282951092764,0.9742702135620092,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,6057,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.026066587160220228,0.039269924569087816,0.9998987457118965,0.9998462292912309
2014-12-11,SPX,0.2,gap,Degenerate,0.009542117453155426,0.8528712071151011,0.8433290896619456,0.9771409175453363,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,6154,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.023124402391047422,0.04214112516468091,0.9998694871924271,0.9998171472206377
2014-12-12,SPX,0.1,gap,Degenerate,0.0,0.6185073414787238,0.6185073414787238,0.9831833011290575,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,8033,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01695970508014171,0.05863511600263438,0.9996971256209167,0.9996380891472839
2014-12-15,SPX,0.1,gap,Degenerate,0.0,0.6432841440391527,0.6432841440391527,0.9825155637755912,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,8036,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01763909437121972,0.05475002779015192,0.9996965976660623,0.9996349108469541
2014-12-16,SPX,0.1,gap,Degenerate,5.695038753491305e-17,0.6590821256593243,0.6590821256593242,0.9820900433439045,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,8127,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.018072280998397087,0.055918636338387895,0.9996910826190866,0.9996271482250514
2014-12-17,SPX,0.1,gap,Degenerate,3.19507095263597e-16,0.5511295008667937,0.5511295008667934,0.9850014367084959,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,7591,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.015112179223806433,0.05518690414463695,0.9997571636945727,0.9997110428045098
2014-12-18,SPX,0.1,gap,Degenerate,0.0,0.8054594525297112,0.8054594525297112,0.9781561074384945,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,9373,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.022086002627320814,0.0684827139372779,0.9996414786768951,0.9995558792085135
2014-12-19,SPX,0.1,gap,Degenerate,6.810566270409682e-16,0.6866012546057325,0.6866012546057318,0.9813492525399004,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,8976,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.018826865915493856,0.06599428579970457,0.9996678309492746,0.999598627360913
2014-12-22,SPX,0.1,gap,Degenerate,2.2025196491815666e-16,0.7379382847689957,0.7379382847689955,0.9799687979152343,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,9034,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02023454668639258,0.06702815290537717,0.9996751620233325,0.9996014063633178
2014-12-23,SPX,0.1,gap,Degenerate,5.666220235724875e-15,0.7007290589983174,0.7007290589983117,0.98096916153815,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,8909,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.019214255651814918,0.06618152996385518,0.9996584430150166,0.9995866513117987
2014-12-24,SPX,0.1,gap,Degenerate,0.0,0.6272013368741113,0.6272013368741113,0.9829489454019393,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,8436,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.017198097719946705,0.06422856574432217,0.9996759203802569,0.9996140234701464
2014-12-26,SPX,0.1,gap,Degenerate,1.7268851173457298e-15,0.6802869268829365,0.6802869268829347,0.9815191792891417,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,8787,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01865372466271264,0.06948000251233621,0.9996280764023534,0.9995552515734449
2014-12-29,SPX,0.1,gap,Degenerate,0.0,0.7074630267141834,0.7074630267141834,0.9807880443252408,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,9029,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.019398903591817274,0.0708446430708547,0.9996160755453597,0.9995387508204581
2014-12-30,SPX,0.1,gap,Degenerate,6.5186506409715534e-15,0.8042217409845581,0.8042217409845516,0.9781893051708681,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,8794,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.022052064108935555,0.06794481351657572,0.9996945168276695,0.9996165174567211
2014-12-31,SPX,0.1,gap,Degenerate,0.0,0.8998346399173696,0.8998346399173696,0.9756281042251732,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,9960,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02467380593641517,0.0747879581172266,0.9996601679896682,0.9995670126676297
2015-01-02,SPX,0.1,gap,Degenerate,6.45066573191917e-15,0.963807938785958,0.9638079387859516,0.9739181848730826,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,10237,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02642797797133553,0.0778352445878846,0.999639102659382,0.9995354736855667
2015-01-05,SPX,0.05,gap,Degenerate,2.1756972589112624e-14,0.8292339363110515,0.8292339363110297,0.9775186500607098,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11999,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.022737907958629875,0.09449355963008599,0.999405141907386,0.9992884832426964
2015-01-06,SPX,0.05,gap,Degenerate,0.012767851834213615,0.804502652578967,0.7917348007447534,0.9785242912294858,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12489,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02170966748788006,0.10107998496038306,0.9992815066031251,0.9991576438607462
2015-01-07,SPX,0.05,gap,Degenerate,0.007506227042859207,0.9582528335720355,0.9507466065291763,0.9742670528944127,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,13908,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02606983130407197,0.10685169558338747,0.9994014820317217,0.9992671994761632
2015-01-08,SPX,0.02,gap,Degenerate,0.05586628766826608,0.5459969661600633,0.49013067849179726,0.9866503393169863,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15544,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.013439568458601038,0.12039841814706886,0.9992611621504575,0.9991863027000795
2015-01-09,SPX,0.02,gap,Degenerate,0.05070279229608626,0.5125966596600793,0.461893867363993,0.9874145630059086,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15855,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.012665304424828536,0.12172140074903237,0.9992544781577957,0.9991836052843509
2015-01-12,SPX,0.02,gap,Degenerate,0.05571130142816951,0.49826608568608877,0.4425547842579193,0.9879383129622903,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16018,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.012135019456480033,0.12365777646641807,0.9991869042016667,0.9991156027352663
2015-01-13,SPX,0.02,gap,Degenerate,0.08220198302218507,0.464889698801484,0.38268771577929894,0.9895614222775705,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15871,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.010493441810881503,0.12331770942689024,0.9991623105779266,0.9990997671866596
2015-01-14,SPX,0.02,gap,Degenerate,0.06806685951639543,0.40513279588393275,0.33706593636753734,0.9908001050160411,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15787,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.009242475375778367,0.1250339119066861,0.9991380926471771,0.9990824603712076
2015-01-15,SPX,0.02,gap,Degenerate,0.03610050746933499,0.4538952570551018,0.4177947495857668,0.9886092811805611,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15806,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.011456089947236311,0.12046417420938238,0.9991707195831862,0.9991026819722484
2015-01-16,SPX,0.02,gap,Degenerate,0.05522000252039343,0.4159690240589827,0.36074902153858923,0.9901568891476481,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16335,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.009891874522648047,0.12417048043148238,0.9992658285873339,0.9992116199577481
