lambda1,delta_lambda,q_stop,regime,reason,rs_value,date
0.17094325416280248,0.7551546799152298,0.02,Degenerate,gap,0.9795062833647198,2015-11-12
0.16475425287083328,0.4895661800894308,0.02,Degenerate,gap,0.9866656115585518,2015-11-13
0.1663072354758976,0.6585526919943077,0.02,Degenerate,gap,0.9821043007148996,2015-11-16
5.603068828265506e-14,0.7116262911151379,0.02,Degenerate,gap,0.9806760856362896,2015-11-17
2.3914569510724394e-14,0.7346553690871725,0.02,Degenerate,gap,0.9800570174901707,2015-11-18
1.04318910716146e-14,0.3556563199916516,0.02,Degenerate,gap,0.9902951680742068,2015-11-19
0.0,0.44347840042203307,0.02,Degenerate,gap,0.9879132928479334,2015-11-20
1.3005392872551183e-14,0.46008251882551593,0.02,Degenerate,gap,0.9874636069936704,2015-11-23
1.6235287423790485e-15,0.41324964363101024,0.02,Degenerate,gap,0.9887324977732781,2015-11-24
0.0,0.7826103136994481,0.05,Degenerate,gap,0.9787691455872589,2015-11-25
0.0,0.7657512666380993,0.05,Degenerate,gap,0.9792217169995004,2015-11-27
0.0,0.6764139717099749,0.05,Degenerate,gap,0.9816234200945697,2015-11-30
0.0,0.7303403538378311,0.05,Degenerate,gap,0.9801729840589509,2015-12-01
7.859910852507197e-15,0.8856663963085426,0.1,Degenerate,gap,0.9760072080087,2015-12-02
6.0247162933910556e-15,0.8946738606236775,0.1,Degenerate,gap,0.9757661756334539,2015-12-03
2.930954832665013e-15,0.9996129875366362,0.1,Degenerate,gap,0.9729624729454601,2015-12-04
0.0,0.5610649475488063,0.05,Degenerate,gap,0.9847331256694676,2015-12-07
2.968114725933375e-16,0.5592781542275805,0.05,Degenerate,gap,0.9847813734060064,2015-12-08
2.539591046466567e-15,0.5116500228764526,0.05,Degenerate,gap,0.9860683197079413,2015-12-09
4.305908838744485e-15,0.435359160040504,0.05,Degenerate,gap,0.988133259077418,2015-12-10
2.9314759361700866e-15,0.495615505162237,0.05,Degenerate,gap,0.9865019621903715,2015-12-11
1.5413311716937713e-15,0.945014536637723,0.1,Degenerate,gap,0.9744201958628118,2015-12-14
3.018652684051317e-15,0.9349557459771785,0.1,Degenerate,gap,0.9746889934570396,2015-12-15
0.0,0.9853119124119303,0.1,Degenerate,gap,0.9733440861291276,2015-12-16
0.0,0.4596855890574849,0.05,Degenerate,gap,0.9874743545707716,2015-12-17
0.0,0.4583801200774756,0.05,Degenerate,gap,0.98750970328263,2015-12-18
0.0,0.4989200199544889,0.05,Degenerate,gap,0.9864125782667154,2015-12-21
0.0,0.6559484525325124,0.1,Degenerate,gap,0.982174434531223,2015-12-22
5.068589539208599e-15,0.6433358923351411,0.1,Degenerate,gap,0.9825141696284229,2015-12-23
0.0,0.6249508772434056,0.1,Degenerate,gap,0.9830096035329456,2015-12-24
2.7604249838503704e-15,0.6863493868552315,0.1,Degenerate,gap,0.9813560300643978,2015-12-28
0.0,0.7074267361957515,0.1,Degenerate,gap,0.9807890203076466,2015-12-29
0.0,0.5172885736958082,0.1,Degenerate,gap,0.9859158742921967,2015-12-30
0.0,0.6886854366857663,0.1,Degenerate,gap,0.9812931709547221,2015-12-31
4.764720090673464e-16,0.814757498662983,0.1,Degenerate,gap,0.9779067525179008,2016-01-04
0.0,0.7519570127489333,0.1,Degenerate,gap,0.9795921714578376,2016-01-05
0.0,0.878840803532988,0.1,Degenerate,gap,0.9761898949388533,2016-01-06
0.0,0.9974042060927242,0.1,Degenerate,gap,0.973021402807403,2016-01-07
6.72713186022043e-15,0.9165968470181468,0.1,Degenerate,gap,0.9751797831670729,2016-01-08
2.7574826994271116e-16,0.3149894532741681,0.05,Degenerate,gap,0.9914000629841779,2016-01-11
1.1246333703519912e-15,0.44384774426488266,0.05,Degenerate,gap,0.9879032877595295,2016-01-12
2.9206281303271767e-15,0.5301168124748682,0.05,Degenerate,gap,0.9855691342873972,2016-01-13
0.0,0.620829085376334,0.05,Degenerate,gap,0.9831207106293123,2016-01-14
1.408805518046041e-15,0.7222688347823452,0.05,Degenerate,gap,0.9803899439740585,2016-01-15
0.0,0.8140876984089586,0.05,Degenerate,gap,0.9779247130904886,2016-01-19
6.138290778989093e-16,0.7386078074529929,0.05,Degenerate,gap,0.9799508072594485,2016-01-20
4.205266724174732e-16,0.7593094476093118,0.05,Degenerate,gap,0.9793946991732523,2016-01-21
0.0,0.3507551698917941,0.02,Degenerate,gap,0.9904282641598777,2016-01-22
0.0,0.8395261446367313,0.05,Degenerate,gap,0.977242817344452,2016-01-25
0.0,0.4781707439611367,0.02,Degenerate,gap,0.986973960337677,2016-01-26
0.0,0.5422160399347067,0.02,Degenerate,gap,0.9852422107930532,2016-01-27
0.0,0.4975390071320581,0.02,Degenerate,gap,0.9864499323405024,2016-01-28
0.0,0.1740174619348298,0.02,Degenerate,gap,0.9952397415355859,2016-01-29
4.625641748118337e-15,0.22721073529778402,0.02,Degenerate,gap,0.9937891632398956,2016-02-01
5.0063003631379365e-15,0.29801945025395044,0.02,Degenerate,gap,0.991861492473685,2016-02-02
0.0,0.49784886725075594,0.02,Degenerate,gap,0.9864415510224361,2016-02-03
2.7517692211741334e-14,0.38659515035199254,0.02,Degenerate,gap,0.9894554030484327,2016-02-04
1.326142290818378e-15,0.6261001944522618,0.02,Degenerate,gap,0.9829786247562744,2016-02-05
1.0135407575175961e-14,0.605306820414682,0.02,Degenerate,gap,0.9835392417934328,2016-02-08
0.0,0.6301111132511678,0.02,Degenerate,gap,0.9828705218178726,2016-02-09
1.3751099755622862e-14,0.6515540243300951,0.02,Degenerate,gap,0.9822927906190553,2016-02-10
0.0,0.4871822199206295,0.02,Degenerate,gap,0.9867301110987359,2016-02-11
0.0,0.4908308596188771,0.02,Degenerate,gap,0.9866313965708997,2016-02-12
3.8631424448265455e-14,0.6049476599367734,0.02,Degenerate,gap,0.9835489280464359,2016-02-16
3.023120601314529e-15,0.5786213519056768,0.02,Degenerate,gap,0.9842591860362282,2016-02-17
0.0,0.5576424767127768,0.02,Degenerate,gap,0.9848255427231736,2016-02-18
0.0,0.605932754663918,0.02,Degenerate,gap,0.983522361106415,2016-02-19
1.329492071988625e-14,0.6528864722134663,0.02,Degenerate,gap,0.9822569020046688,2016-02-22
0.0,0.7396561873187274,0.02,Degenerate,gap,0.9799226370457665,2016-02-23
2.541022947610827e-14,0.7193059244489765,0.02,Degenerate,gap,0.9804695981291917,2016-02-24
0.0,0.7025675437372151,0.02,Degenerate,gap,0.9809197102198065,2016-02-25
0.0,0.7210703321051632,0.02,Degenerate,gap,0.9804221634468371,2016-02-26
1.7957857423311907e-14,0.729793687270486,0.02,Degenerate,gap,0.9801876767698899,2016-02-29
0.012267481144004872,0.6942088893240638,0.02,Degenerate,gap,0.9811445602956621,2016-03-01
0.026929183010839422,0.7601312800337751,0.02,Degenerate,gap,0.9793726288057658,2016-03-02
1.6003729034633302e-14,0.5521971938672899,0.02,Degenerate,gap,0.9849725996911158,2016-03-03
1.6739001584599946e-14,0.536130684979351,0.02,Degenerate,gap,0.985406624717864,2016-03-04
4.230883413203322e-14,0.5243411287034929,0.02,Degenerate,gap,0.9857252326430048,2016-03-07
0.0,0.5958862741123494,0.02,Degenerate,gap,0.9837933374908915,2016-03-08
0.012729971150014325,0.4581000416404704,0.02,Degenerate,gap,0.9875172872446679,2016-03-09
0.007451859873456794,0.4900996035716433,0.02,Degenerate,gap,0.9866511800283408,2016-03-10
0.012711398771734949,0.4824915960069112,0.02,Degenerate,gap,0.9868570311857315,2016-03-11
0.013597618328426606,0.48205247893093883,0.02,Degenerate,gap,0.9868689137621818,2016-03-14
0.010026952599782151,0.4684725410297644,0.02,Degenerate,gap,0.9872364596353838,2016-03-15
0.00467838554369438,0.44141115397943076,0.02,Degenerate,gap,0.9879692939828206,2016-03-16
1.4802288829289347e-14,0.5534563964167103,0.02,Degenerate,gap,0.9849385913316117,2016-03-17
4.2890878979357075e-14,0.5742732508748375,0.02,Degenerate,gap,0.9843765428825145,2016-03-18
7.041028990665343e-14,0.6022419311822297,0.02,Degenerate,gap,0.983621902318932,2016-03-21
0.0,0.5925853533192845,0.02,Degenerate,gap,0.9838823871112028,2016-03-22
0.0,0.5681139037475079,0.02,Degenerate,gap,0.9845428098778659,2016-03-23
0.0,0.5608523414167533,0.02,Degenerate,gap,0.984738866424785,2016-03-24
0.0,0.5305294043556307,0.02,Degenerate,gap,0.9855579841876742,2016-03-28
0.0,0.5611101461883646,0.02,Degenerate,gap,0.9847319052276545,2016-03-29
4.15023153042138e-15,0.522168056211876,0.02,Degenerate,gap,0.9857839702790628,2016-03-30
4.344500180830432e-15,0.4394488368283496,0.02,Degenerate,gap,0.988022455549082,2016-03-31
0.0,0.37681176411958395,0.02,Degenerate,gap,0.9897208740660107,2016-04-01
9.945865992308044e-15,0.4184639744196889,0.02,Degenerate,gap,0.9885911399733408,2016-04-04
0.0,0.259392976429452,0.02,Degenerate,gap,0.9929125815984687,2016-04-05
3.545793452060551e-15,0.31320049443894776,0.02,Degenerate,gap,0.9914486962437413,2016-04-06
5.616494361697278e-15,0.4426631847135486,0.02,Degenerate,gap,0.987935376437124,2016-04-07
3.2860031611798093e-15,0.36394277417738824,0.02,Degenerate,gap,0.9900701810395407,2016-04-08
1.5594580439941584e-15,0.3093843622196636,0.02,Degenerate,gap,0.99155244665308,2016-04-11
2.421013973180639e-15,0.294046891953071,0.02,Degenerate,gap,0.9919695408886048,2016-04-12
0.0,0.3925728685642545,0.02,Degenerate,gap,0.989293233425256,2016-04-13
0.0,0.40236938907598796,0.02,Degenerate,gap,0.9890275209176806,2016-04-14
0.0,0.9750556978287774,0.05,Degenerate,gap,0.9736178574805113,2016-04-15
0.0,0.9519737505295642,0.05,Degenerate,gap,0.974234270575208,2016-04-18
0.0,0.8728417266241933,0.05,Degenerate,gap,0.9763504884135543,2016-04-19
0.0,0.7644349497774532,0.05,Degenerate,gap,0.9792570615738145,2016-04-20
0.0,0.82831735751474,0.05,Degenerate,gap,0.9775432182841248,2016-04-21
0.0,0.6553972196482961,0.05,Degenerate,gap,0.9821892802237813,2016-04-22
5.336294054492375e-16,0.621952744840435,0.05,Degenerate,gap,0.9830904199993523,2016-04-25
2.6511667209729844e-15,0.9352704810611122,0.1,Degenerate,gap,0.9746805817762838,2016-04-26
0.0,0.8808913537899518,0.1,Degenerate,gap,0.9761350083863435,2016-04-27
4.3276976676342276e-15,0.699340717542351,0.1,Degenerate,gap,0.9810065066143736,2016-04-28
1.228340220422651e-14,0.7143878966423939,0.1,Degenerate,gap,0.980601827469796,2016-04-29
0.0,0.906263868393211,0.1,Degenerate,gap,0.9754561240773113,2016-05-02
1.503578482140055e-15,0.672769444147266,0.1,Degenerate,gap,0.981721522868617,2016-05-03
4.657732840471202e-16,0.6184845228777855,0.1,Degenerate,gap,0.9831839163017937,2016-05-04
3.1587324450927665e-17,0.6495052950693062,0.1,Degenerate,gap,0.982347974363081,2016-05-05
2.3617669806622987e-15,0.6862838955438291,0.1,Degenerate,gap,0.9813577923817163,2016-05-06
0.0,0.673098614905768,0.1,Degenerate,gap,0.9817126619032819,2016-05-09
1.3505769928893897e-15,0.6039266265082432,0.1,Degenerate,gap,0.9835764649717638,2016-05-10
0.0,0.5920511686167881,0.1,Degenerate,gap,0.9838967986797141,2016-05-11
0.0,0.5826393996200674,0.1,Degenerate,gap,0.9841507498888734,2016-05-12
9.45005581092412e-16,0.5915063216497388,0.1,Degenerate,gap,0.9839114981189151,2016-05-13
0.0,0.6009617529233633,0.1,Degenerate,gap,0.9836564309767841,2016-05-16
0.0,0.6604684761167521,0.1,Degenerate,gap,0.9820527106335891,2016-05-17
0.0,0.5711242576751898,0.1,Degenerate,gap,0.9844615441038529,2016-05-18
0.0,0.5286495511798999,0.1,Degenerate,gap,0.9856087873493681,2016-05-19
0.0,0.477660132322696,0.1,Degenerate,gap,0.9869877792188194,2016-05-20
0.00038389965519899927,0.4786795906273499,0.1,Degenerate,gap,0.9869601894151407,2016-05-23
0.01239689628875879,0.5193370528889977,0.1,Degenerate,gap,0.9858604968801279,2016-05-24
0.0,0.47164886042148374,0.1,Degenerate,gap,0.9871504791531966,2016-05-25
8.07234445057883e-16,0.47053731713237146,0.1,Degenerate,gap,0.9871805669090945,2016-05-26
1.4680698654278744e-15,0.4517628468348657,0.1,Degenerate,gap,0.9876889013321273,2016-05-27
4.846297658704522e-15,0.47326367835122457,0.1,Degenerate,gap,0.9871067701657917,2016-05-31
0.0,0.4675847834398069,0.1,Degenerate,gap,0.9872604918781698,2016-06-01
0.0,0.4050766217896199,0.1,Degenerate,gap,0.9889541048222339,2016-06-02
2.0968003604717163e-15,0.4818625989834935,0.1,Degenerate,gap,0.9868740519874357,2016-06-03
6.814486134367038e-15,0.4625670929597314,0.1,Degenerate,gap,0.9873963354022862,2016-06-06
0.0,0.9370090675977478,0.2,Degenerate,gap,0.9746341172288993,2016-06-07
5.414804180527103e-17,0.9583301185436015,0.2,Degenerate,gap,0.9740644821711231,2016-06-08
9.391875850670652e-16,0.8953373711116679,0.2,Degenerate,gap,0.9757484229897135,2016-06-09
3.0260028923860154e-16,0.996461303415227,0.2,Degenerate,gap,0.9730465603556013,2016-06-10
1.2316444804310882e-15,0.4877641307583953,0.1,Degenerate,gap,0.9867143667464323,2016-06-13
1.4140651832721461e-15,0.4706178889625903,0.1,Degenerate,gap,0.9871783859235677,2016-06-14
7.737849982099003e-17,0.49754980375793456,0.1,Degenerate,gap,0.9864496403044477,2016-06-15
0.0,0.5018183059055897,0.1,Degenerate,gap,0.9863341891062775,2016-06-16
0.0,0.47610162109281406,0.1,Degenerate,gap,0.9870299590102563,2016-06-17
0.0,0.499136451452543,0.1,Degenerate,gap,0.9864067242869728,2016-06-20
0.0,0.49242621451782626,0.1,Degenerate,gap,0.9865882370932826,2016-06-21
0.0,0.9804121684305537,0.2,Degenerate,gap,0.9734748664486902,2016-06-22
0.0,0.4945059332901015,0.1,Degenerate,gap,0.9865319768509013,2016-06-23
4.868664232652324e-15,0.8889292115462266,0.1,Degenerate,gap,0.9759198908658917,2016-06-24
9.50425990820234e-15,0.8789222869391738,0.1,Degenerate,gap,0.9761877138345498,2016-06-27
2.1123565241309617e-14,0.5730468100776367,0.05,Degenerate,gap,0.9844096475007872,2016-06-28
0.0,0.7171784568817028,0.05,Degenerate,gap,0.9805267964375105,2016-06-29
2.450049902639975e-15,0.6258153459175122,0.05,Degenerate,gap,0.9829863024926643,2016-06-30
2.611982620398347e-16,0.6545997219651079,0.05,Degenerate,gap,0.9822107586672636,2016-07-01
0.0,0.5705305773224016,0.05,Degenerate,gap,0.984477570224377,2016-07-05
0.0,0.5168451258135986,0.05,Degenerate,gap,0.9859278626175757,2016-07-06
2.5124334336590787e-15,0.4477394729893949,0.05,Degenerate,gap,0.9877978715841629,2016-07-07
0.0,0.5247043551250258,0.05,Degenerate,gap,0.9857154150600389,2016-07-08
0.0,0.5335593921729904,0.05,Degenerate,gap,0.9854761040699048,2016-07-11
0.0,0.5403631821682168,0.05,Degenerate,gap,0.9852922683398082,2016-07-12
1.95770967286168e-15,0.5600722030032765,0.05,Degenerate,gap,0.9847599318788219,2016-07-13
0.0,0.5906851298886934,0.05,Degenerate,gap,0.983933653485781,2016-07-14
0.0,0.6031604293071261,0.05,Degenerate,gap,0.9835971295567986,2016-07-15
0.0,0.9746069647528771,0.1,Degenerate,gap,0.9736298373675222,2016-07-18
0.0,0.9989541847748503,0.1,Degenerate,gap,0.9729800493022782,2016-07-19
0.0,0.5499844129291314,0.05,Degenerate,gap,0.9850323650020569,2016-07-20
0.0,0.9311246497984467,0.1,Degenerate,gap,0.9747913900166862,2016-07-21
1.0072465839286023e-14,0.9484516699844444,0.1,Degenerate,gap,0.9743283635273409,2016-07-22
7.122396358386319e-15,0.4962666989330177,0.05,Degenerate,gap,0.9864843473889947,2016-07-25
0.0,0.48627183837685956,0.05,Degenerate,gap,0.9867547431558895,2016-07-26
0.0,0.5196487866624997,0.05,Degenerate,gap,0.9858520699207124,2016-07-27
0.0,0.5180318137348511,0.05,Degenerate,gap,0.9858957816075431,2016-07-28
1.732695513695848e-15,0.4898735219715067,0.05,Degenerate,gap,0.9866572965376494,2016-07-29
1.6930290535150944e-15,0.44702935042611375,0.05,Degenerate,gap,0.9878171060027576,2016-08-01
1.2215229737351174e-15,0.37992043834764333,0.05,Degenerate,gap,0.9896365128424666,2016-08-02
1.2335472983420143e-15,0.36959279619663404,0.05,Degenerate,gap,0.9899168055659927,2016-08-03
4.400599776058942e-16,0.36338875206100985,0.05,Degenerate,gap,0.9900852218008174,2016-08-04
0.0,0.31375773073777585,0.05,Degenerate,gap,0.9914335473903008,2016-08-05
0.0,0.9941422599273313,0.1,Degenerate,gap,0.9731084374283047,2016-08-08
4.070583437570647e-16,0.36661039804823664,0.05,Degenerate,gap,0.9899977627723509,2016-08-09
1.7749939450711266e-15,0.33368678706441757,0.05,Degenerate,gap,0.9908919143807575,2016-08-10
4.28370335742716e-17,0.7837830262085608,0.1,Degenerate,gap,0.9787376725770696,2016-08-11
5.969896512585351e-19,0.830598235174321,0.1,Degenerate,gap,0.9774820821723095,2016-08-12
4.4247689839873295e-15,0.8524362059303731,0.1,Degenerate,gap,0.9768969358230477,2016-08-15
0.0,0.3730287990236984,0.05,Degenerate,gap,0.9898235434665044,2016-08-16
3.579270253729695e-16,0.9730083691388319,0.1,Degenerate,gap,0.9736725164866336,2016-08-17
8.243635571239186e-16,0.8482567958921187,0.1,Degenerate,gap,0.977008895606889,2016-08-18
1.332266343737235e-15,0.7742610485036745,0.1,Degenerate,gap,0.9789932506550552,2016-08-19
4.6179042383943775e-18,0.7763361615456927,0.1,Degenerate,gap,0.9789375471480075,2016-08-22
9.16782706171384e-16,0.700804185166231,0.1,Degenerate,gap,0.980967140755609,2016-08-23
0.0,0.7339229464957426,0.1,Degenerate,gap,0.9800767004711238,2016-08-24
1.0074425755619096e-15,0.7451950049848259,0.1,Degenerate,gap,0.9797738211520526,2016-08-25
0.0,0.7701231774491819,0.1,Degenerate,gap,0.9791043354776424,2016-08-26
9.916629790542823e-17,0.9080960735223695,0.1,Degenerate,gap,0.9754071186295398,2016-08-29
1.570847315094384e-15,0.8632224691499899,0.1,Degenerate,gap,0.9766080481731372,2016-08-30
0.0,0.7912863092821342,0.1,Degenerate,gap,0.9785363250048135,2016-08-31
0.0,0.8370398469915431,0.1,Degenerate,gap,0.9773094433607622,2016-09-01
0.0,0.8483788942678825,0.1,Degenerate,gap,0.9770056246025924,2016-09-02
0.0,0.7512097637983127,0.1,Degenerate,gap,0.9796122433588169,2016-09-06
0.0,0.7203511702742921,0.1,Degenerate,gap,0.9804414972578359,2016-09-07
0.0,0.7647207038786036,0.1,Degenerate,gap,0.9792493886494077,2016-09-08
0.0,0.9972363707166099,0.1,Degenerate,gap,0.9730258807686997,2016-09-09
2.1382765064114888e-14,0.4724483821120422,0.05,Degenerate,gap,0.987128837905918,2016-09-12
2.087849206573276e-15,0.5269828717728484,0.05,Degenerate,gap,0.9856538316654285,2016-09-13
1.2682402181763258e-14,0.547058812230319,0.05,Degenerate,gap,0.9851113885288405,2016-09-14
4.483141742883514e-16,0.5699672020682759,0.05,Degenerate,gap,0.9844927785143402,2016-09-15
0.0,0.5998464100202361,0.05,Degenerate,gap,0.9836865147233809,2016-09-16
0.0,0.5386110880662587,0.05,Degenerate,gap,0.9853396059546694,2016-09-19
0.0,0.884407178990311,0.1,Degenerate,gap,0.976040908377039,2016-09-20
1.2569485802516114e-15,0.769331892681333,0.1,Degenerate,gap,0.9791255796554535,2016-09-21
0.00397087735867499,0.6103169026443857,0.1,Degenerate,gap,0.9834041340774626,2016-09-22
0.0009249758983405988,0.5093293411793491,0.1,Degenerate,gap,0.9861310691455833,2016-09-23
2.431017338502746e-15,0.4685790893701026,0.1,Degenerate,gap,0.9872335753337385,2016-09-26
5.720144794367523e-16,0.4722955612787878,0.1,Degenerate,gap,0.9871329743842121,2016-09-27
2.5122414701570308e-15,0.4323589631761407,0.1,Degenerate,gap,0.9882145527176265,2016-09-28
0.012107656591806557,0.4222213951784325,0.1,Degenerate,gap,0.9884892907764705,2016-09-29
2.578630681404296e-16,0.4563501110888268,0.1,Degenerate,gap,0.9875646731712249,2016-09-30
3.1418526799329175e-15,0.42663361049320786,0.1,Degenerate,gap,0.9883697060176458,2016-10-03
0.0,0.48336850639615897,0.1,Degenerate,gap,0.9868333022821995,2016-10-04
8.536417182897359e-17,0.44617122756662253,0.1,Degenerate,gap,0.9878403496652269,2016-10-05
5.442605260947378e-16,0.4640819597285588,0.1,Degenerate,gap,0.9873553215685235,2016-10-06
1.682135696219018e-16,0.45123106789980927,0.1,Degenerate,gap,0.9877033035012629,2016-10-07
0.0,0.4648520078678211,0.1,Degenerate,gap,0.9873344737701165,2016-10-10
0.0,0.52341493616558,0.1,Degenerate,gap,0.9857502669805231,2016-10-11
0.0,0.5177899990555059,0.1,Degenerate,gap,0.9859023187589877,2016-10-12
0.0,0.5017838269656043,0.1,Degenerate,gap,0.9863351216122775,2016-10-13
3.3820945651551034e-16,0.5245129732996249,0.1,Degenerate,gap,0.9857205878734988,2016-10-14
0.0,0.5597465462851096,0.1,Degenerate,gap,0.9847687254602099,2016-10-17
1.011359455752272e-15,0.5211898732894825,0.1,Degenerate,gap,0.9858104114747043,2016-10-18
1.8220396893438215e-15,0.5366171239424137,0.1,Degenerate,gap,0.9853934811166994,2016-10-19
1.189517300127656e-15,0.5241707787545152,0.1,Degenerate,gap,0.9857298370354519,2016-10-20
1.403720633818698e-15,0.5938413245471554,0.1,Degenerate,gap,0.9838485035666676,2016-10-21
0.0,0.5837155149379635,0.1,Degenerate,gap,0.9841217105001294,2016-10-24
0.0,0.46889279391443206,0.1,Degenerate,gap,0.9872250832885585,2016-10-25
0.0,0.518496695571012,0.1,Degenerate,gap,0.9858832142417799,2016-10-26
2.282913185920853e-15,0.4632371845313218,0.1,Degenerate,gap,0.9873781929865979,2016-10-27
0.0,0.4913105580588031,0.1,Degenerate,gap,0.986618418987809,2016-10-28
0.0,0.4936459564380762,0.1,Degenerate,gap,0.9865552404275387,2016-10-31
0.0,0.48887980240438383,0.1,Degenerate,gap,0.9866841815058564,2016-11-01
0.0,0.3820636157254713,0.1,Degenerate,gap,0.9895783568458376,2016-11-02
1.1191724233815752e-16,0.9353831394303052,0.2,Degenerate,gap,0.9746775708609723,2016-11-03
0.0,0.868209288363605,0.2,Degenerate,gap,0.9764745154617392,2016-11-04
1.5933145211025726e-16,0.604010311460253,0.1,Degenerate,gap,0.9835742079879816,2016-11-07
6.537557267680954e-17,0.6283407440940371,0.1,Degenerate,gap,0.9829182356307432,2016-11-08
1.419175199966779e-16,0.7269215403728686,0.1,Degenerate,gap,0.9802648748367268,2016-11-09
2.767026750288053e-15,0.7399838972436608,0.1,Degenerate,gap,0.9799138315691016,2016-11-10
8.668153956582617e-16,0.6678103469039026,0.1,Degenerate,gap,0.9818550267529774,2016-11-11
3.1391689516265916e-15,0.626424433053047,0.1,Degenerate,gap,0.982969885382845,2016-11-14
7.60096133300944e-16,0.6600255296792212,0.1,Degenerate,gap,0.982064638481316,2016-11-15
0.0,0.655866151801743,0.1,Degenerate,gap,0.9821766510236096,2016-11-16
5.527597526432898e-16,0.6930483368315319,0.1,Degenerate,gap,0.9811757835478031,2016-11-17
2.5951323218624257e-15,0.6078530683952003,0.1,Degenerate,gap,0.9834705743836065,2016-11-18
0.0,0.5506917889229751,0.1,Degenerate,gap,0.9850132589902234,2016-11-21
0.0,0.5143180709276074,0.1,Degenerate,gap,0.9859961826869129,2016-11-22
8.11357172240781e-16,0.5639102636743656,0.1,Degenerate,gap,0.984656300138946,2016-11-23
0.0,0.6187502401104334,0.1,Degenerate,gap,0.9831767527840503,2016-11-25
2.9680856258629586e-17,0.6052287368125165,0.1,Degenerate,gap,0.9835413476337406,2016-11-28
5.956484574443004e-17,0.6302322977379525,0.1,Degenerate,gap,0.9828672558188288,2016-11-29
1.9884333087707869e-16,0.53420077556672,0.1,Degenerate,gap,0.9854587726786251,2016-11-30
1.3253905990633903e-15,0.5496926727415694,0.1,Degenerate,gap,0.9850402449243016,2016-12-01
2.42353059338646e-15,0.5246473289550011,0.1,Degenerate,gap,0.9857169564038728,2016-12-02
2.2204460492183521e-16,0.8011391492173984,0.2,Degenerate,gap,0.9782719909296271,2016-12-05
0.0,0.7010389176318029,0.2,Degenerate,gap,0.9809608268271035,2016-12-06
4.4408920979695403e-16,0.6355806796811482,0.2,Degenerate,gap,0.9827231243301342,2016-12-07
3.3306690647268397e-16,0.6071144992075153,0.2,Degenerate,gap,0.983490491680183,2016-12-08
0.0,0.49906391875524486,0.2,Degenerate,gap,0.9864086861275865,2016-12-09
0.0,0.5431175055120633,0.2,Degenerate,gap,0.9852178573579964,2016-12-12
0.0,0.5540138310546281,0.2,Degenerate,gap,0.984923536592866,2016-12-13
0.0,0.6098881398082862,0.2,Degenerate,gap,0.9834156958695285,2016-12-14
0.0,0.48982461242668424,0.2,Degenerate,gap,0.9866586197625996,2016-12-15
0.0,0.4869763307165279,0.2,Degenerate,gap,0.9867356817583056,2016-12-16
0.0,0.45584340220938996,0.2,Degenerate,gap,0.9875783946372596,2016-12-19
2.892480123774777e-16,0.45783618923858016,0.2,Degenerate,gap,0.987524431891516,2016-12-20
0.0,0.4688712853273651,0.2,Degenerate,gap,0.9872256655280087,2016-12-21
0.0,0.4762178518766592,0.2,Degenerate,gap,0.9870268132599586,2016-12-22
0.0,0.43998663567958635,0.2,Degenerate,gap,0.9880078856373677,2016-12-23
0.0,0.429256958592799,0.2,Degenerate,gap,0.9882986119824728,2016-12-27
2.2073836532963267e-16,0.4613467361849267,0.2,Degenerate,gap,0.9874293768471909,2016-12-28
0.0,0.4536209648750824,0.2,Degenerate,gap,0.9876385795692761,2016-12-29
0.0,0.4604796816940877,0.2,Degenerate,gap,0.9874528532220376,2016-12-30
2.9499181566831207e-16,0.46569652991271693,0.2,Degenerate,gap,0.9873116102182006,2017-01-03
0.0,0.5105178195847,0.2,Degenerate,gap,0.9860989331101649,2017-01-04
0.0,0.5239573129582907,0.2,Degenerate,gap,0.9857356068374263,2017-01-05
0.0,0.4419001700170577,0.2,Degenerate,gap,0.9879560463868468,2017-01-06
0.0,0.42493578469700066,0.2,Degenerate,gap,0.9884157206651744,2017-01-09
0.0,0.4193731243491152,0.2,Degenerate,gap,0.9885664954599801,2017-01-10
0.0,0.40980208044494004,0.2,Degenerate,gap,0.988825970520736,2017-01-11
0.0,0.4017659446761369,0.2,Degenerate,gap,0.9890438861685736,2017-01-12
0.0,0.40337632817671965,0.2,Degenerate,gap,0.9890002136012223,2017-01-13
0.0,0.40669174784244416,0.2,Degenerate,gap,0.9889103076188477,2017-01-17
0.0,0.40357777723417854,0.2,Degenerate,gap,0.9889947505677359,2017-01-18
1.805465559815223e-16,0.44719715026306384,0.2,Degenerate,gap,0.9878125609334009,2017-01-19
2.672030420413676e-16,0.4310371864720093,0.2,Degenerate,gap,0.9882503698362765,2017-01-20
0.0,0.43405451418465835,0.2,Degenerate,gap,0.9881686090728057,2017-01-23
9.826136109911389e-17,0.48012210434258096,0.2,Degenerate,gap,0.9869211516961082,2017-01-24
0.0,0.5026716159886355,0.2,Degenerate,gap,0.9863111110450724,2017-01-25
7.450789428399246e-17,0.4808538534033485,0.2,Degenerate,gap,0.986901349483892,2017-01-26
0.0,0.5051774603455936,0.2,Degenerate,gap,0.9862433427538979,2017-01-27
4.324927478164794e-17,0.45676393161078577,0.2,Degenerate,gap,0.9875534672247641,2017-01-30
0.0,0.4640751450367775,0.2,Degenerate,gap,0.9873555060671625,2017-01-31
