Date,"('CLOSE', 'IWM')","('HIGH', 'IWM')","('LOW', 'IWM')","('OPEN', 'IWM')","('VOLUME', 'IWM')"
2018-02-02,139.068146,141.165506,138.778847,141.147436,33314100
2018-02-05,133.725311,139.032010,133.671071,138.019492,52622200
2018-02-06,135.325439,135.940179,130.398436,131.564638,69232400
2018-02-07,135.461060,136.319893,134.349097,135.253135,37101000
2018-02-08,131.483292,135.605703,131.483292,135.596667,44704500
2018-02-09,132.685669,133.743392,128.825423,132.676620,53315300
2018-02-12,133.942291,134.629355,131.519462,132.821279,36213900
2018-02-13,134.231567,134.511817,132.803186,133.237134,25021200
2018-02-14,136.645355,136.979859,133.056323,133.463151,36286900
2018-02-15,138.136993,138.200269,136.111944,137.612650,23773600
2018-02-16,138.625214,139.484047,137.901980,137.965270,27973900
2018-02-20,137.486099,139.013926,137.115440,137.910998,24046200
2018-02-21,137.630722,139.954092,137.422783,137.793442,26735500
2018-02-22,137.413803,139.248999,137.332443,138.146072,16340000
2018-02-23,139.203781,139.239950,137.549390,138.299743,18065200
2018-02-26,140.116867,140.360947,138.742725,139.701003,15267700
2018-02-27,138.100861,140.921469,138.091825,140.288631,18125500
2018-02-28,135.922150,138.860274,135.885980,138.444410,29951800
2018-03-01,135.560486,137.025037,134.141153,135.650895,38943200
2018-03-02,137.730225,138.091834,134.159263,134.439526,31842300
2018-03-05,138.959702,139.456911,136.934651,137.251070,19603700
2018-03-06,140.460388,140.478473,138.137018,139.610590,17304000
2018-03-07,141.698944,141.870700,139.420764,139.637738,22684600
2018-03-08,141.409622,142.358865,140.577909,141.843557,23391300
2018-03-09,143.669724,143.742048,141.816443,142.214222,24927200
2018-03-12,143.922867,144.329681,143.281007,143.968071,15310100
2018-03-13,143.253891,144.917318,142.964592,144.646104,17757200
2018-03-14,142.575836,144.094613,142.304622,143.940929,18097500
2018-03-15,141.861633,142.964561,141.364410,142.928405,14172100
2018-03-16,142.657242,143.082141,141.707999,141.915924,36000300
2018-03-19,141.283081,142.123844,139.628690,142.087674,25663000
2018-03-20,141.246887,141.952036,140.821988,141.635617,11418500
2018-03-21,142.069550,143.073032,141.210716,141.319210,22213500
2018-03-22,138.954315,141.917335,138.918062,141.047462,29774800
2018-03-23,135.964127,139.488954,135.918818,139.144622,35744100
2018-03-26,138.936234,138.981543,136.308461,137.812633,28442400
2018-03-27,136.245026,139.271481,135.656050,139.235242,32820600
2018-03-28,136.199692,137.142070,135.366058,136.589333,26510900
2018-03-29,137.577026,138.727810,136.598409,136.897432,22617700
2018-04-02,134.224365,137.794502,133.363535,137.296130,35040700
2018-04-03,136.145325,136.462474,134.378383,135.030794,29857800
2018-04-04,137.875992,138.256563,134.351166,134.559571,29619700
2018-04-05,139.017761,139.189927,138.021032,138.673429,17301600
2018-04-06,136.245026,138.999641,135.148608,138.066333,25762700
2018-04-09,136.408112,138.274742,136.299381,137.187380,18997000
2018-04-10,138.981476,139.497960,137.431996,137.857876,23420000
2018-04-11,139.280533,139.824200,138.301916,138.437829,14884600
2018-04-12,140.231934,140.820923,139.479848,139.932911,14413200
2018-04-13,139.498032,140.748489,139.099334,140.712237,19813600
2018-04-16,140.784653,141.192420,139.642940,140.304408,18846900
2018-04-17,142.316025,142.705666,141.319295,141.545827,18624200
2018-04-18,142.696625,143.512146,142.406672,142.732878,16974200
2018-04-19,141.708954,142.750993,141.246835,142.388548,16174500
2018-04-20,140.947769,142.007934,140.585311,141.400832,21480600
2018-04-23,140.739395,141.618324,140.059801,141.156205,13268200
2018-04-24,139.932953,141.926440,138.809366,141.264958,24859700
2018-04-25,139.724518,140.268199,138.600931,139.869501,21981400
2018-04-26,140.367844,140.820906,139.488901,139.923837,14862900
2018-04-27,140.168518,140.784677,139.343941,140.340684,17734300
2018-04-30,138.927139,141.038399,138.899943,140.467550,15624600
2018-05-01,139.606766,139.806101,137.468309,138.646261,24977500
2018-05-02,140.132248,141.156174,139.253305,139.343923,16786800
2018-05-03,139.371124,139.996353,137.876023,139.642965,20985900
2018-05-04,141.110901,141.808621,138.455960,138.872770,17927900
2018-05-07,142.306976,143.040936,141.446160,141.527708,16303500
2018-05-08,143.013763,143.013763,142.035146,142.189186,17281200
2018-05-09,143.783966,144.164551,142.606014,143.176864,15758500
2018-05-10,144.554138,145.134058,143.856418,143.983275,15828700
2018-05-11,144.835068,145.097852,144.110165,144.572297,14413600
2018-05-14,144.282364,145.605313,144.119268,144.998211,15028500
2018-05-15,144.309540,144.608563,143.321866,143.811182,17544900
2018-05-16,145.813675,146.176133,144.499796,144.517922,21004400
2018-05-17,146.484222,146.792302,145.659645,145.886176,18639700
2018-05-18,146.674515,147.082282,146.384562,146.747006,17579800
2018-05-21,147.644058,147.915899,147.118504,147.127560,15667300
2018-05-22,146.574814,147.997437,146.457027,147.934002,13212000
2018-05-23,146.765106,147.046003,146.003964,146.185187,14235700
2018-05-24,146.819489,147.109455,145.541848,146.719814,12785000
2018-05-25,146.556686,146.937257,146.312029,146.565743,11150200
2018-05-29,146.357330,147.000671,145.079691,145.777411,20986900
2018-05-30,148.677048,148.957944,147.118511,147.118511,25169000
2018-05-31,147.490036,148.948898,147.100395,148.677058,28573700
2018-06-01,148.459534,148.948849,147.952106,148.450477,21108200
2018-06-04,149.247864,149.247864,147.988350,148.894476,14836000
2018-06-05,150.172119,150.208372,148.912606,149.102898,13283600
2018-06-06,151.259521,151.259521,150.036260,150.154061,16661300
2018-06-07,150.434937,151.531340,149.719090,151.422610,17571900
2018-06-08,150.887970,150.969518,150.199306,150.471146,17569800
2018-06-11,151.114532,151.422612,150.679582,150.996732,15923000
2018-06-12,151.803162,152.174676,151.078259,151.250425,16166700
2018-06-13,151.205124,152.111249,150.978593,152.020645,19853700
2018-06-14,152.011581,152.084073,150.969543,151.766938,19248100
2018-06-15,152.056854,152.111220,150.897015,151.540370,24922600
2018-06-18,152.772751,152.781807,151.078287,151.295762,18616500
2018-06-19,152.781784,152.926767,150.906098,151.821293,24605900
2018-06-20,154.014130,154.222535,153.089878,153.542941,19216900
2018-06-21,152.573410,154.113821,152.020673,154.023202,26946200
2018-06-22,152.065964,153.316407,151.603831,153.144241,33638200
2018-06-25,149.583221,151.658243,148.731461,151.540456,37005100
2018-06-26,150.453064,151.014871,149.374786,149.719105,20464000
2018-06-27,148.042786,150.878949,147.979350,150.607122,27511800
2018-06-28,148.495865,148.803944,147.027932,147.906875,26759100
2018-06-29,148.396149,149.555988,148.251165,148.885450,24146500
2018-07-02,149.420029,149.474408,147.227208,147.480921,24283600
2018-07-03,150.015717,150.688669,149.779262,149.824735,13561300
2018-07-05,151.725388,151.752669,149.897485,150.834173,18640500
2018-07-06,153.007660,153.180449,151.434390,151.843621,19597500
2018-07-09,153.971649,153.989841,153.134997,153.698824,16565200
2018-07-10,153.271362,154.480875,152.389251,154.217153,18790700
2018-07-11,151.970947,153.335057,151.916385,152.434740,23912600
2018-07-12,152.707611,153.007717,151.543571,152.844030,19617600
2018-07-13,152.252853,153.444174,152.252853,152.643905,15409100
2018-07-16,151.661758,152.807606,150.925141,152.562062,15946900
2018-07-17,152.334732,152.780346,151.498079,151.643588,15134700
2018-07-18,152.762146,152.834900,151.479893,152.198318,13780000
2018-07-19,153.844315,153.917069,152.107345,152.571151,18398300
2018-07-20,153.216827,153.971637,153.098614,153.507844,17570700
2018-07-23,153.407852,153.826172,152.607570,153.053184,12335000
2018-07-24,151.770874,154.380867,151.161573,154.098953,25831300
2018-07-25,152.325607,152.325607,151.088814,151.816342,18401200
2018-07-26,153.144104,154.026230,152.334732,152.471152,20944200
2018-07-27,150.288574,153.435128,149.861152,153.235057,28777100
2018-07-30,149.324570,150.979696,149.206356,150.279449,20093700
2018-07-31,150.843277,151.525332,149.497359,149.624675,23567300
2018-08-01,150.743301,151.179827,149.597454,150.688739,17942600
2018-08-02,151.843613,152.061875,149.997518,150.015711,18292200
2018-08-03,151.316193,152.489321,150.606856,152.007337,21734900
2018-08-06,152.161942,152.334717,150.870572,151.207062,16288800
2018-08-07,152.525742,153.225989,152.416617,152.680339,15045700
2018-08-08,152.389297,152.771247,151.407137,152.525703,14789500
2018-08-09,152.780304,153.425989,152.371074,152.462006,10437800
2018-08-10,152.352890,153.389613,151.834535,151.916379,20521900
2018-08-13,151.461685,152.825795,150.852384,152.543881,20517200
2018-08-14,152.962189,153.325960,151.770868,151.789060,17683100
2018-08-15,151.043381,152.616665,150.188536,152.507526,27479900
2018-08-16,152.443832,152.934906,151.588988,151.743585,15484700
2018-08-17,153.098633,153.207757,151.807263,152.298350,15106700
2018-08-20,153.526093,153.853466,152.625775,153.516990,12547300
2018-08-21,155.290283,155.835933,153.798857,153.817049,20661200
2018-08-22,155.672211,155.954138,154.981067,155.135664,14329200
2018-08-23,155.199356,155.981446,154.762831,155.590394,12945800
2018-08-24,156.045059,156.217849,155.526705,155.644918,11894300
2018-08-27,156.272430,157.272783,156.072360,156.517974,15880400
2018-08-28,156.417984,156.854495,155.599523,156.563492,13170300
2018-08-29,156.872696,157.118240,155.926919,156.436184,13157900
2018-08-30,156.745331,157.536510,156.254257,156.572541,14199600
2018-08-31,157.345535,157.682011,156.372464,156.381566,12240500
2018-09-04,156.645309,157.436489,155.617675,157.136383,17923500
2018-09-05,156.226944,156.627085,154.926499,156.581612,15166100
2018-09-06,155.172119,156.854514,154.981138,156.572600,16647700
2018-09-07,155.090210,155.917773,154.289942,154.790118,17248000
2018-09-10,155.281204,156.126946,154.953817,155.735908,11067100
2018-09-11,155.535797,156.054165,154.599110,155.144759,14078400
2018-09-12,155.162949,155.590371,153.989820,155.317546,21572300
2018-09-13,155.199356,155.999625,154.835585,155.763184,14570500
2018-09-14,155.854126,156.354289,154.962897,155.299387,15734900
2018-09-17,154.198990,155.999611,154.008022,155.890487,20023200
2018-09-18,154.844742,155.244883,154.262722,154.417319,13018000
2018-09-19,154.280838,155.572208,153.753394,154.853769,17593500
2018-09-20,155.708603,155.781357,154.426336,154.935602,16918700
2018-09-21,154.962891,156.254260,154.799204,156.190595,32539000
2018-09-24,154.389984,155.053847,153.471474,154.835585,15786700
2018-09-25,154.626419,155.072033,154.462733,154.644611,13758500
2018-09-26,153.213104,155.036744,152.985149,154.945557,17787200
2018-09-27,153.222244,153.824049,152.966936,153.523147,14471900
2018-09-28,153.687225,154.097541,152.684218,152.684218,22740300
2018-10-01,151.663025,154.389372,151.152408,154.362004,27893100
2018-10-02,150.021729,151.845368,149.702586,151.526226,28440300
2018-10-03,151.334717,152.027695,150.003454,150.614371,26027200
2018-10-04,149.210175,151.042927,148.745152,150.851453,29463000
2018-10-05,147.860718,149.684358,146.492988,149.310508,31240100
2018-10-08,147.550705,148.079548,146.392690,147.505111,21330700
2018-10-09,146.976181,148.389504,146.784693,147.368257,20620400
2018-10-10,142.754486,146.793854,142.572125,146.638847,46921800
2018-10-11,140.028198,143.447523,139.973477,142.070666,68877400
2018-10-12,140.055588,142.025109,138.496369,141.842748,53492600
2018-10-15,140.575317,141.596552,139.089046,139.836745,32747600
2018-10-16,144.651108,144.851709,140.456731,141.587392,35569100
2018-10-17,144.031082,144.268150,142.143608,144.231670,24140100
2018-10-18,141.332077,143.730168,140.757626,143.529566,31042700
2018-10-19,139.836670,142.572129,139.271346,141.760610,34214200
2018-10-22,139.535828,140.830610,139.070804,140.347347,28218300
2018-10-23,138.286636,139.408171,135.788244,137.620998,37228100
2018-10-24,133.080109,138.578381,132.961582,138.076878,40412400
2018-10-25,135.961502,136.608900,133.499590,133.791366,32311300
2018-10-26,134.475235,136.244168,131.940376,134.529942,36986100
2018-10-29,133.736603,137.347415,132.277700,135.979686,33031300
2018-10-30,136.526749,136.672643,133.636282,133.900718,29017200
2018-10-31,136.800339,138.468971,136.800339,137.921873,36785400
2018-11-01,139.955246,140.210554,137.511561,137.584509,28496400
2018-11-02,140.420242,141.231761,138.997806,140.474949,26671600
2018-11-05,140.310898,141.022116,138.915814,140.456778,16940900
2018-11-06,141.003815,141.432371,139.982581,140.101108,15572900
2018-11-07,143.529541,143.529541,141.149691,141.660308,22127800
2018-11-08,143.146576,143.976321,142.553885,142.800080,14987700
2018-11-09,140.493210,142.271256,139.462849,142.243902,20654400
2018-11-12,137.712158,140.575272,137.538910,140.438505,21886800
2018-11-13,137.274521,139.590538,137.037439,138.231935,18468500
2018-11-14,136.271469,139.016056,135.387003,138.432492,24549100
2018-11-15,138.213684,138.414286,135.067908,135.396163,24482000
2018-11-16,138.541916,138.861045,136.827690,137.329194,29323500
2018-11-19,135.733521,138.623988,135.286724,138.304846,21540900
2018-11-20,133.116608,135.341437,132.751871,134.265496,25907000
2018-11-21,134.976715,136.198551,133.608985,133.836940,17902300
2018-11-23,134.849060,136.134730,133.864293,133.873420,11134800
2018-11-26,136.599701,137.137671,135.624061,136.152918,15346400
2018-11-27,135.469131,136.526832,135.213809,136.025328,14461800
2018-11-28,138.815445,138.933972,134.675775,136.043505,26125900
2018-11-29,138.441635,139.271395,137.174206,138.241034,15134500
2018-11-30,139.161957,139.380799,137.757760,138.104256,20304700
2018-12-03,140.493210,140.857932,138.614863,140.775872,23379800
2018-12-04,134.511658,140.538787,134.165162,140.192291,41077900
2018-12-06,134.219894,134.219894,130.782329,132.624209,37581200
2018-12-07,131.320312,135.186420,130.636448,134.165186,28525100
2018-12-10,130.937302,131.958535,128.976881,131.548219,30776600
2018-12-11,130.800552,133.298944,129.834026,132.833907,29229300
2018-12-12,132.049774,133.818693,131.995053,132.104481,27894800
2018-12-13,130.180511,132.843024,129.970783,132.432707,23205400
2018-12-14,128.210968,130.599931,127.745945,129.232202,24037200
2018-12-17,125.355736,128.887141,124.568945,127.780140,36468500
2018-12-18,125.200157,127.331795,124.687817,126.490115,42277200
2018-12-19,122.592758,126.874349,121.906605,125.154401,47676600
2018-12-20,120.570900,122.967873,119.143703,122.254274,57908100
2018-12-21,117.442024,121.632136,117.085232,121.110667,59404800
2018-12-24,115.164017,117.533537,115.127421,116.856535,28575700
2018-12-26,120.698975,120.854515,115.099966,115.529957,40182700
2018-12-27,121.202164,121.202164,116.984613,119.180306,39527900
2018-12-28,121.549820,123.516788,120.342183,121.202164,35994400
2018-12-31,122.501282,122.638521,120.580060,122.336612,29173400
2019-01-02,123.196602,123.663181,120.342193,120.918567,27295100
2019-01-03,120.991745,123.178287,120.442817,122.510435,29294600
2019-01-04,125.511200,125.886301,122.327452,122.519567,35355300
2019-01-07,127.706848,128.420446,125.099474,125.575197,30477900
2019-01-08,129.664749,129.719639,127.523953,128.813925,27320900
2019-01-09,130.735107,131.183399,129.564073,130.113002,25764600
2019-01-10,131.412109,131.485301,129.317060,129.966611,22896800
2019-01-11,131.448730,131.732352,130.533859,130.835768,22428400
2019-01-14,130.140488,131.229187,129.994105,130.661971,29185000
2019-01-15,131.238297,131.421268,129.994071,130.506397,25678900
2019-01-16,132.217178,132.885030,131.439532,131.448676,20827300
2019-01-17,133.415695,133.873131,131.714034,131.732335,19273400
2019-01-18,134.787994,135.327765,133.571214,134.120142,28306700
2019-01-22,132.656357,134.266525,131.787232,133.992075,27741100
2019-01-23,132.290405,133.735890,131.247452,132.949114,20621300
2019-01-24,133.086319,133.351625,132.043366,132.134845,16976300
2019-01-25,134.797119,135.071583,133.964583,134.138411,22266900
2019-01-28,134.074402,134.403756,132.994846,133.534631,22784700
2019-01-29,133.754227,134.321457,133.461475,134.220820,12084800
2019-01-30,135.217972,135.711996,133.278435,134.467771,25516900
2019-01-31,136.370743,136.590317,134.970991,135.044182,27252900
2019-02-01,136.480515,136.937950,135.931600,136.636055,17057900
2019-02-04,138.108963,138.118107,136.206029,136.690910,21301700
2019-02-05,138.255341,138.694489,137.450263,138.154704,18295900
2019-02-06,138.081528,138.484073,137.322197,138.182164,13720600
2019-02-07,136.947098,137.871113,135.757762,137.157514,22850800
2019-02-08,137.093491,137.139223,135.858409,136.370734,13463000
2019-02-11,138.237091,138.282823,136.892229,137.496033,16374800
2019-02-12,139.966202,140.149173,138.950694,138.987283,20779900
2019-02-13,140.359589,140.670642,139.700880,140.359589,15534500
2019-02-14,140.679749,141.228663,139.426365,139.591050,18251000
2019-02-15,142.921219,142.939520,141.137222,141.603802,27240200
2019-02-19,143.314606,143.726309,142.308256,142.308256,15856900
2019-02-20,143.991608,144.165435,143.204818,143.323755,18317400
2019-02-21,143.442673,143.973300,142.774821,143.753740,17497000
2019-02-22,144.686905,144.796699,143.726301,143.881828,20411800
2019-02-25,144.723526,145.922005,144.632033,145.537761,17957100
2019-02-26,143.726288,144.723494,143.534159,144.558810,21497300
2019-02-27,143.927597,144.037377,142.829740,143.168252,18194900
2019-02-28,143.433502,144.073909,143.058402,143.717110,18155300
2019-03-01,144.769272,144.860751,143.406108,144.503951,19247100
2019-03-04,143.460953,145.263250,142.344809,145.043676,23301800
2019-03-05,142.793167,143.589101,142.683387,143.579957,16798200
2019-03-06,139.993652,142.793157,139.865571,142.738267,29604600
2019-03-07,138.767715,140.103434,138.484107,139.993654,26822500
2019-03-08,138.731049,138.840829,137.788732,137.999149,20466800
2019-03-11,141.155502,141.173804,138.968960,139.161089,20854500
2019-03-12,141.228714,141.786786,140.707244,141.256159,18966800
2019-03-13,141.786728,142.472881,141.576311,141.731838,24109100
2019-03-14,141.210403,141.823366,141.073164,141.713572,14217500
2019-03-15,141.585480,142.600987,141.192092,141.375063,22025900
2019-03-18,142.491226,143.131633,141.329336,141.859963,24510200
2019-03-19,141.768509,143.204850,141.411710,143.159104,18633100
2019-03-20,140.586960,142.568353,139.807255,141.761116,29463200
2019-03-21,142.430786,143.155455,140.100810,140.100810,31845000
2019-03-22,137.247925,141.761089,137.202070,141.449207,40663000
2019-03-25,137.853409,138.807419,136.138043,137.119558,26454700
2019-03-26,139.302734,140.183358,138.321206,138.944984,21308600
2019-03-27,138.761520,139.623794,137.119527,139.165139,23477100
2019-03-28,139.999939,140.284303,138.449682,139.238569,19473300
2019-03-29,140.431030,141.238268,139.522902,140.972240,28298900
2019-04-01,141.962936,142.109709,141.008940,141.531799,20075200
2019-04-02,141.596008,142.073014,140.816289,142.063831,18253500
2019-04-03,142.329880,143.238008,141.935429,142.861921,19554700
2019-04-04,143.027039,143.109593,142.036342,142.439960,15909500
2019-04-05,144.366302,144.448857,143.274701,143.375606,21379000
2019-04-08,144.127777,144.476359,143.164613,143.880113,14202400
2019-04-09,142.366531,143.742497,142.100518,143.522351,18534200
2019-04-10,144.302063,144.347931,142.485793,142.623384,18938800
2019-04-11,144.118591,144.641451,143.843395,144.494692,12218700
2019-04-12,144.641449,145.081768,144.118589,145.054250,14120300
2019-04-15,144.173645,145.026751,143.559049,144.889146,10964000
2019-04-16,144.513062,144.843294,143.999370,144.669017,16782900
2019-04-17,143.192139,145.035927,142.366551,145.017577,17108500
2019-04-18,142.770172,143.357250,141.871212,143.201309,23276300
2019-04-22,142.394043,142.926085,141.742761,142.467429,15596800
2019-04-23,144.540588,144.980893,142.513326,142.522495,23396100
2019-04-24,144.990097,145.568007,144.357151,144.586478,18053100
2019-04-25,143.788376,144.448840,142.614220,144.320417,19365100
2019-04-26,145.182724,145.384533,143.467344,143.981050,16999100
2019-04-29,145.879868,146.411909,145.384526,145.503767,13698900
2019-04-30,145.201065,146.026653,143.981054,145.989953,24127500
2019-05-01,143.825058,145.604642,143.751685,145.549606,17734300
2019-05-02,144.494766,145.072662,142.806904,143.687528,22715700
2019-05-03,147.255829,147.356734,145.109326,145.219399,20178800
2019-05-06,147.420944,147.787863,144.944195,145.100136,21262100
2019-05-07,144.503906,146.650409,143.329750,146.136718,25434500
2019-05-08,143.797531,145.017555,143.696626,144.256186,16113700
2019-05-09,143.274704,143.696659,141.027296,142.660108,25259900
2019-05-10,143.669113,143.861754,140.963051,142.724285,26544700
2019-05-13,139.091766,141.284137,138.660629,140.981423,26936500
2019-05-14,140.843887,141.421798,139.156039,139.394549,15519200
2019-05-15,141.302475,141.641889,139.495387,139.798087,18410600
2019-05-16,142.183075,143.265494,141.669384,141.733588,13772100
2019-05-17,140.201675,142.430746,140.036566,141.100649,21534000
2019-05-20,139.229355,140.183365,138.889955,139.366946,18689800
2019-05-21,141.100647,141.302442,139.963177,140.009046,11659100
2019-05-22,139.917313,140.889659,139.431139,140.550259,13922600
2019-05-23,137.037003,138.568909,136.293983,138.568909,26379400
2019-05-24,138.321243,138.596439,137.403933,137.945157,16093100
2019-05-28,137.220428,139.110085,137.211260,138.523007,14042200
2019-05-29,136.073822,136.615032,135.174862,136.532477,22622300
2019-05-30,135.697708,137.211279,134.881303,136.449909,17739100
2019-05-31,133.798889,134.697849,133.303548,134.101603,25411300
2019-06-03,134.266739,135.037290,133.312742,134.046593,26554500
2019-06-04,137.743301,137.862542,134.312556,135.688522,21217600
2019-06-05,137.770813,138.412927,136.321461,138.293672,18184100
2019-06-06,137.413101,138.073566,136.046304,137.706633,20772500
2019-06-07,138.385422,138.981668,137.614885,137.917599,17107500
2019-06-10,139.201859,140.476919,138.926663,138.926663,18912300
2019-06-11,138.789032,140.559434,138.128568,140.229202,15373000
2019-06-12,138.944992,139.229356,138.165273,138.678964,11957600
2019-06-13,140.412720,140.513610,139.311936,139.715555,14839400
2019-06-14,139.183487,140.293439,139.174319,140.238402,16154800
2019-06-17,140.143600,140.751149,139.618884,139.802990,12509300
2019-06-18,141.772995,142.822415,140.162043,141.091801,22100800
2019-06-19,142.279312,142.408188,141.211477,141.938715,15625000
2019-06-20,142.951248,143.807361,142.168794,143.650870,17595700
2019-06-21,141.717743,142.840808,141.404761,142.803992,19854400
2019-06-24,139.996338,142.141207,139.922693,142.095177,24002600
2019-06-25,139.140228,140.382968,139.002152,140.208063,17462200
2019-06-26,138.818024,140.125194,138.781194,139.646508,15726900
2019-06-27,141.423218,141.552093,139.223118,139.223118,22278400
2019-06-28,143.144608,143.623294,141.708561,141.717761,35089900
2019-07-01,143.696915,145.473558,142.886832,145.022486,22850500
2019-07-02,142.822418,143.715347,142.003134,143.623301,19024600
2019-07-03,143.844193,143.917838,142.840803,143.236644,9115100
2019-07-05,144.230850,144.286095,142.555467,143.135414,14156700
2019-07-08,142.859268,144.046764,142.583102,143.798227,9735700
2019-07-09,143.052567,143.080182,142.205668,142.260898,12381600
2019-07-10,143.301056,144.120339,142.546217,143.788943,17325400
2019-07-11,142.601471,143.549630,141.966293,143.503600,14260800
2019-07-12,143.706100,144.221603,142.573835,142.813172,16678000
2019-07-15,142.951248,144.147958,142.546221,144.120343,12194300
2019-07-16,142.905228,143.788942,142.380511,142.803967,15152700
2019-07-17,141.883469,142.997319,141.515243,142.905273,14155100
2019-07-18,142.417358,142.693510,141.515215,141.837411,15705500
2019-07-19,141.598053,143.080115,141.598053,142.629058,17182600
2019-07-22,141.469223,142.408182,141.211472,141.984740,14474600
2019-07-23,142.408157,142.426572,141.340323,142.021531,15493200
2019-07-24,144.764786,144.939691,141.874277,142.030768,23823100
2019-07-25,143.015717,144.746344,142.767166,144.691099,17902500
2019-07-26,144.709503,144.912024,143.144581,143.218227,14260300
2019-07-29,143.742935,144.856800,143.236647,144.700309,13192200
2019-07-30,145.298645,145.298645,142.417352,142.739534,1200
2019-07-31,144.120346,146.578197,143.190602,145.243411,40445900
2019-08-01,142.030716,145.602431,141.386338,144.414935,38070200
2019-08-02,140.456604,141.533639,139.259894,141.165427,30148300
2019-08-05,136.240524,138.007967,134.592757,137.879092,39221500
2019-08-06,137.492432,137.805413,135.669759,137.068975,24283300
2019-08-07,137.455627,137.814639,135.034592,136.166858,23952100
2019-08-08,140.419785,140.502644,138.072408,138.219685,19415600
2019-08-09,138.652313,140.060744,138.109196,140.005514,19313200
2019-08-12,136.857285,138.192071,136.544303,137.906704,15963000
2019-08-13,138.330200,139.729417,135.936779,136.553542,21912600
2019-08-14,134.463852,136.222080,134.141656,136.194465,28235800
2019-08-15,133.929901,135.016136,133.285509,134.970106,24202400
2019-08-16,136.820480,137.078232,134.500705,134.528320,22783400
2019-08-19,138.201248,138.900856,138.035543,138.376154,17023400
2019-08-20,137.299149,138.090817,137.151872,138.007971,13324100
2019-08-21,138.431396,138.679933,137.888265,138.652318,13446100
2019-08-22,138.109222,139.075796,137.289939,138.698370,12979100
2019-08-23,133.874695,138.182848,133.414423,137.363564,36974600
2019-08-26,135.347549,135.365964,134.132439,135.135828,19167100
2019-08-27,133.340820,136.258943,133.184315,136.203713,24546200
2019-08-28,134.896500,135.678968,132.788460,133.073827,20115500
2019-08-29,137.262329,137.428020,136.203709,136.378601,18786300
2019-08-30,137.013763,138.053983,136.277325,137.980337,18727100
2019-09-03,135.007019,136.535126,134.399456,135.734243,20688000
2019-09-04,136.093231,136.571918,135.485669,136.249722,13107500
2019-09-05,138.624664,139.839789,137.501600,137.943471,25666700
2019-09-06,137.989532,139.213858,137.925102,138.725970,14645900
2019-09-09,139.839813,140.143594,138.136802,138.606288,25780100
2019-09-10,141.625717,141.717763,138.900900,139.628124,29576200
2019-09-11,144.525421,144.672712,141.358747,142.242476,42970500
2019-09-12,144.562225,145.353894,143.209039,144.691101,38648300
2019-09-13,144.810760,146.292837,144.645069,145.307862,31042800
2019-09-16,145.353897,146.136365,144.249247,144.497798,23242600
2019-09-17,144.976471,145.050116,144.019097,144.856796,22986700
2019-09-18,144.083542,144.985671,142.748756,144.967256,19735700
2019-09-19,143.383942,145.280274,143.172220,144.341315,21531600
2019-09-20,143.080170,144.203235,142.178040,143.273490,22707200
2019-09-23,142.969681,143.558828,142.279273,142.555439,14944600
2019-09-24,140.811722,143.453732,140.266695,143.324404,27576700
2019-09-25,142.354446,142.594624,140.229750,140.673161,21917500
2019-09-26,140.765564,142.188179,140.368331,142.188179,20641600
2019-09-27,139.638550,141.541534,139.028852,141.172028,20181900
2019-09-30,139.804779,140.654654,139.296698,139.832491,16905400
2019-10-01,137.061234,141.661668,136.765631,140.516176,34093500
2019-10-02,136.026520,136.377560,134.742467,136.377560,24894600
2019-10-03,136.479233,136.663986,133.883400,135.509261,25362800
2019-10-04,137.772522,137.874138,135.906483,136.710181,18640400
2019-10-07,137.532333,138.631634,136.830252,137.439950,15762800
2019-10-08,135.296768,136.654711,134.973440,136.183589,18110600
2019-10-09,135.915710,136.433025,135.463053,136.294449,10929500
2019-10-10,136.460739,137.181286,135.888000,136.109698,16349000
2019-10-11,138.770187,140.377569,136.433026,138.372955,29236300
2019-10-14,138.262115,138.705526,137.735568,138.483828,10692600
2019-10-15,139.850998,140.534600,138.372945,138.723986,16801200
2019-10-16,139.998810,140.663932,139.620057,139.684728,13119100
2019-10-17,141.652374,141.809415,140.460705,140.682403,13175800
2019-10-18,140.978043,141.800206,139.906455,141.273645,14490200
2019-10-21,142.299011,143.167366,142.178929,142.419107,17450300
2019-10-22,142.456055,143.232026,142.021877,142.446808,12471800
2019-10-23,142.631561,142.954890,141.846357,142.576137,8728000
2019-10-24,142.428391,143.241321,141.772515,143.139705,9091400
2019-10-25,143.185806,143.675408,142.169643,142.178890,10531500
2019-10-28,144.423691,145.014909,143.195062,143.795527,15392400
2019-10-29,144.894867,145.347510,143.980320,144.118881,11978300
2019-10-30,144.414490,144.857900,143.444518,144.839421,14451500
2019-10-31,143.601593,144.202058,142.483827,144.202058,17344200
2019-11-01,146.049591,146.132728,144.155840,144.479154,18421600
2019-11-04,146.834747,147.527582,146.391337,147.250445,16182000
2019-11-05,147.019516,148.229679,146.853242,147.250461,13760200
2019-11-06,146.169662,146.871744,145.781677,146.871744,16025500
2019-11-07,146.557632,147.961781,146.114222,147.564563,13448900
2019-11-08,146.954880,147.130400,145.911004,146.215853,11967400
2019-11-11,146.677734,146.788583,145.846338,145.984900,10508700
2019-11-12,146.723907,147.693879,146.409826,146.816277,14316900
2019-11-13,146.095779,146.419108,145.208959,145.717040,14514400
