lambda1,delta_lambda,q_stop,regime,stop_reason,rs_value,date
0.0,0.8148665870137344,0.1,Degenerate,gap,0.9779038273647559,2015-03-06
0.0,0.6598028289108568,0.1,Degenerate,gap,0.9820706355158803,2015-03-09
0.0,0.8058801909369306,0.1,Degenerate,gap,0.9781448227061914,2015-03-10
0.0,0.69365263622601,0.1,Degenerate,gap,0.9811595254841834,2015-03-11
0.0,0.7761087051749712,0.1,Degenerate,gap,0.9789436527414569,2015-03-12
0.0,0.8928933791745111,0.1,Degenerate,gap,0.9758138151396298,2015-03-13
0.0,0.3943927253266393,0.05,Degenerate,gap,0.989243867776768,2015-03-16
0.0,0.38291908974907135,0.05,Degenerate,gap,0.9895551441618952,2015-03-17
0.0,0.34213327541266086,0.05,Degenerate,gap,0.9906624445384408,2015-03-18
0.0,0.37386653770235756,0.05,Degenerate,gap,0.9898008063809599,2015-03-19
0.0,0.3635247508959525,0.05,Degenerate,gap,0.9900815296418347,2015-03-20
0.0,0.3713084118707669,0.05,Degenerate,gap,0.9898702381731015,2015-03-23
6.906248648598165e-15,0.3585582406681426,0.05,Degenerate,gap,0.9902163716780202,2015-03-24
0.0,0.4247287282875694,0.05,Degenerate,gap,0.9884213324756136,2015-03-25
7.165299809279429e-15,0.47461166982441777,0.05,Degenerate,gap,0.9870702849695709,2015-03-26
3.1199788240119436e-14,0.5800487939935178,0.05,Degenerate,gap,0.984220661899816,2015-03-27
3.552713678800501e-15,0.5492418432948906,0.05,Degenerate,gap,0.9850524219821918,2015-03-30
1.9668286497843167e-15,0.6082267538691865,0.05,Degenerate,gap,0.9834604972086586,2015-03-31
0.0,0.4539218230525255,0.05,Degenerate,gap,0.9876304319352726,2015-04-01
9.351610224967346e-15,0.49559891411994533,0.05,Degenerate,gap,0.986502410982426,2015-04-02
0.0,0.49657875807254304,0.05,Degenerate,gap,0.9864759062960144,2015-04-06
0.0,0.5827868002010353,0.05,Degenerate,gap,0.9841467721764454,2015-04-07
0.0,0.5968848007053189,0.05,Degenerate,gap,0.9837664016210934,2015-04-08
1.419758879488704e-16,0.4728704440287678,0.05,Degenerate,gap,0.987117413833952,2015-04-09
0.0,0.5058557517752422,0.05,Degenerate,gap,0.9862249997772743,2015-04-10
5.104285915404052e-16,0.6039042686002412,0.05,Degenerate,gap,0.9835770679655867,2015-04-13
6.33362721517747e-15,0.9941358148042203,0.1,Degenerate,gap,0.9731086094035473,2015-04-14
7.129582419458177e-15,0.9755402539150183,0.1,Degenerate,gap,0.9736049213873226,2015-04-15
0.0,0.5323530572415087,0.05,Degenerate,gap,0.9855087023450759,2015-04-16
7.805236552720898e-17,0.5675610816380452,0.05,Degenerate,gap,0.9845577342729472,2015-04-17
0.0,0.3587539609945519,0.05,Degenerate,gap,0.9902110574729996,2015-04-20
0.0,0.31590396717358327,0.05,Degenerate,gap,0.9913752026338469,2015-04-21
0.0,0.3702240624247826,0.05,Degenerate,gap,0.9898996706913613,2015-04-22
0.0,0.486855974098867,0.05,Degenerate,gap,0.9867389382124058,2015-04-23
1.5180435932491283e-16,0.9271341984642353,0.1,Degenerate,gap,0.974898057218043,2015-04-24
0.0,0.9828048363711791,0.1,Degenerate,gap,0.9734110009416953,2015-04-27
8.4010985165087415e-16,0.8593286093926982,0.1,Degenerate,gap,0.9767123272617642,2015-04-28
1.8746735101642968e-16,0.9219732215089979,0.1,Degenerate,gap,0.9750360305943336,2015-04-29
0.0,0.501111833054392,0.05,Degenerate,gap,0.986353296313244,2015-04-30
0.0,0.3645737516204705,0.05,Degenerate,gap,0.9900530513499003,2015-05-01
4.011604278086546e-16,0.8522724104824863,0.1,Degenerate,gap,0.9769013234024347,2015-05-04
3.629617516677811e-15,0.8482677030839407,0.1,Degenerate,gap,0.9770086034037743,2015-05-05
0.0,0.6964015856747455,0.1,Degenerate,gap,0.9810855711813865,2015-05-06
4.708127311803914e-16,0.7392815607486962,0.1,Degenerate,gap,0.9799327032568699,2015-05-07
2.507535472778648e-16,0.7672526236750806,0.1,Degenerate,gap,0.9791814054475835,2015-05-08
8.597697600061749e-16,0.7526989860558628,0.1,Degenerate,gap,0.9795722416731758,2015-05-11
6.846057422828039e-17,0.6382426510750652,0.1,Degenerate,gap,0.9826513957644478,2015-05-12
0.0,0.5299762354347799,0.1,Degenerate,gap,0.9855729333439868,2015-05-13
0.0,0.5201812829708813,0.1,Degenerate,gap,0.9858376753532235,2015-05-14
0.0,0.4976676183885559,0.1,Degenerate,gap,0.9864464535626243,2015-05-15
0.0,0.5019264220088221,0.1,Degenerate,gap,0.9863312650396465,2015-05-18
7.526961634862324e-16,0.5423245204456347,0.1,Degenerate,gap,0.9852392801189745,2015-05-19
0.0,0.5077292752978562,0.1,Degenerate,gap,0.9861743360148011,2015-05-20
0.0,0.6661789393413746,0.2,Degenerate,gap,0.9818989498535587,2015-05-21
0.0,0.7422969099295559,0.2,Degenerate,gap,0.9798516837966087,2015-05-22
0.0,0.9142190587251059,0.2,Degenerate,gap,0.9752433668190921,2015-05-26
2.466557064711958e-16,0.8163137772887521,0.2,Degenerate,gap,0.9778650224618307,2015-05-27
2.5637086412981306e-16,0.7834757722909785,0.2,Degenerate,gap,0.9787459184948551,2015-05-28
0.0,0.7822256728696846,0.2,Degenerate,gap,0.978779468716876,2015-05-29
0.0,0.7984888446225621,0.2,Degenerate,gap,0.9783430868411128,2015-06-01
7.442911400488799e-16,0.7181509643044786,0.2,Degenerate,gap,0.9805006495476187,2015-06-02
0.0,0.729714808346049,0.2,Degenerate,gap,0.9801897968102303,2015-06-03
1.7381092939585513e-16,0.9416986738344469,0.2,Degenerate,gap,0.974508796329628,2015-06-04
3.241643088444179e-17,0.8724267893844746,0.2,Degenerate,gap,0.9763615971347988,2015-06-05
6.75435155075353e-17,0.3363238633861792,0.1,Degenerate,gap,0.9908202659440445,2015-06-08
0.0,0.3305278314586749,0.1,Degenerate,gap,0.9909777489147246,2015-06-09
0.0,0.35676184176365594,0.1,Degenerate,gap,0.9902651488949406,2015-06-10
0.0,0.3340863225230159,0.1,Degenerate,gap,0.9908810588097766,2015-06-11
0.0,0.4428581716882497,0.1,Degenerate,gap,0.9879300943396153,2015-06-12
1.1744910437263957e-17,0.33537112952766945,0.1,Degenerate,gap,0.9908461507903266,2015-06-15
3.1920099154029663e-16,0.3928490330100456,0.1,Degenerate,gap,0.9892857419974836,2015-06-16
9.707822945214694e-17,0.3995190316452279,0.1,Degenerate,gap,0.9891048242309892,2015-06-17
0.0,0.4578273051621798,0.1,Degenerate,gap,0.9875246724571707,2015-06-18
0.0,0.5063646214079157,0.1,Degenerate,gap,0.9862112386836724,2015-06-19
0.0,0.6983254601960874,0.1,Degenerate,gap,0.9810338169797583,2015-06-22
0.0,0.47507787227069126,0.1,Degenerate,gap,0.9870576668892659,2015-06-23
0.0,0.5466144711716721,0.1,Degenerate,gap,0.9851233911988972,2015-06-24
0.0,0.5365135094153811,0.1,Degenerate,gap,0.9853962807708672,2015-06-25
0.0,0.43909520244916045,0.1,Degenerate,gap,0.9880320362401598,2015-06-26
1.4420991260909564e-14,0.5713871092581864,0.1,Degenerate,gap,0.9844544486329292,2015-06-29
0.0,0.5338826555137537,0.1,Degenerate,gap,0.985467368845489,2015-06-30
0.0,0.48481914467424986,0.1,Degenerate,gap,0.9867940497453896,2015-07-01
7.91782333448908e-16,0.5279788075845226,0.1,Degenerate,gap,0.9856269148751738,2015-07-02
0.0,0.6644168684843395,0.1,Degenerate,gap,0.9819463930665218,2015-07-06
3.5197193515540205e-15,0.5798918630861443,0.1,Degenerate,gap,0.9842248971135782,2015-07-07
3.571458908898108e-15,0.7950830278595492,0.1,Degenerate,gap,0.978434457377712,2015-07-08
7.30487192848792e-15,0.7454116925182757,0.1,Degenerate,gap,0.9797679996922365,2015-07-09
7.771351379655403e-15,0.35107286346466293,0.05,Degenerate,gap,0.9904196363016615,2015-07-10
4.9786082359840545e-15,0.3421907302033343,0.05,Degenerate,gap,0.9906608838182781,2015-07-13
0.0,0.35510356867776777,0.05,Degenerate,gap,0.990310177745164,2015-07-14
3.761764319358617e-15,0.35541490951234306,0.05,Degenerate,gap,0.9903017234207108,2015-07-15
3.5251396540952804e-14,0.9705177639233199,0.1,Degenerate,gap,0.9737390141019737,2015-07-16
2.0212502027300565e-15,0.2658759379539735,0.05,Degenerate,gap,0.9927360919271784,2015-07-17
0.0,0.9963691086073289,0.1,Degenerate,gap,0.9730490202364505,2015-07-20
1.7636151846058426e-15,0.8598642159492731,0.1,Degenerate,gap,0.9766979828480779,2015-07-21
1.1508621705956922e-14,0.7178814259090028,0.1,Degenerate,gap,0.9805078963024092,2015-07-22
8.145216597979922e-16,0.6676876355125838,0.1,Degenerate,gap,0.9818583304971926,2015-07-23
2.6467461671941383e-15,0.7601180784842552,0.1,Degenerate,gap,0.979372983330375,2015-07-24
0.0,0.9304332059166881,0.1,Degenerate,gap,0.9748098718979857,2015-07-27
0.0,0.47429715765467284,0.05,Degenerate,gap,0.9870787975424349,2015-07-28
9.286065835259376e-15,0.45785219318596787,0.05,Degenerate,gap,0.9875239985320318,2015-07-29
0.0,0.47776082910119555,0.05,Degenerate,gap,0.9869850540074668,2015-07-30
0.0,0.4882880413673568,0.05,Degenerate,gap,0.9867001918804373,2015-07-31
0.0,0.46812707818635185,0.05,Degenerate,gap,0.9872458114959519,2015-08-03
2.8971870058257855e-16,0.8858234612375927,0.1,Degenerate,gap,0.9760030045697013,2015-08-04
0.0,0.8892197936884694,0.1,Degenerate,gap,0.9759121148919309,2015-08-05
1.097663376613606e-14,0.6936166136940977,0.1,Degenerate,gap,0.9811604946263967,2015-08-06
1.127807693672591e-15,0.6565923658736548,0.1,Degenerate,gap,0.9821570930714961,2015-08-07
0.0,0.9030140901583478,0.1,Degenerate,gap,0.9755430509894011,2015-08-10
0.0,0.7813171581547456,0.1,Degenerate,gap,0.9788038521954782,2015-08-11
0.0,0.7630595020799483,0.1,Degenerate,gap,0.9792939952399775,2015-08-12
0.0,0.6765005562551212,0.1,Degenerate,gap,0.981621089545708,2015-08-13
0.0,0.752579414051121,0.1,Degenerate,gap,0.9795754534113189,2015-08-14
0.0,0.6035711773316892,0.1,Degenerate,gap,0.9835860514964335,2015-08-17
2.2861359212804317e-15,0.5907983344523728,0.1,Degenerate,gap,0.9839305992503352,2015-08-18
1.4953620833147374e-16,0.6758262258545112,0.1,Degenerate,gap,0.9816392402746714,2015-08-19
0.01183141425973108,0.6946102768080533,0.1,Degenerate,gap,0.9811337616852398,2015-08-20
5.246550704848494e-15,0.6504693881794991,0.05,Degenerate,gap,0.9823220055542313,2015-08-21
3.256922587825652e-15,0.6585174966879309,0.02,Degenerate,gap,0.9821052485133831,2015-08-24
0.0,0.6430129665884265,0.02,Degenerate,gap,0.9825228695803846,2015-08-25
0.0,0.4270061766613257,0.02,Degenerate,gap,0.988359608978053,2015-08-26
0.0,0.5834035621230195,0.02,Degenerate,gap,0.9841301285794969,2015-08-27
2.1313200257094052e-14,0.5497105439476457,0.02,Degenerate,gap,0.9850397622200014,2015-08-28
7.94534033366273e-14,0.5179052196957332,0.02,Degenerate,gap,0.9858992039105259,2015-08-31
0.046728492759430085,0.7178194398364219,0.02,Degenerate,gap,0.9805095628549957,2015-09-01
0.05019706285077898,0.5802248933699984,0.02,Degenerate,gap,0.9842159093936979,2015-09-02
0.0514979244238892,0.594754227885536,0.02,Degenerate,gap,0.9838238760270768,2015-09-03
0.05189863521218654,0.5902721899722516,0.02,Degenerate,gap,0.9839447945987067,2015-09-04
0.039130049243931174,0.7056037687040835,0.02,Degenerate,gap,0.9808380477018138,2015-09-08
0.029106108733361783,0.7342123772817711,0.02,Degenerate,gap,0.9800689223177528,2015-09-09
0.026720260951110464,0.802790193630356,0.02,Degenerate,gap,0.9782277033464029,2015-09-10
0.028326357037835856,0.5371498988269204,0.01,Degenerate,gap,0.9853790857181531,2015-09-11
0.03010565605836877,0.5147820319840354,0.01,Degenerate,gap,0.9859836389355627,2015-09-14
0.03231588148573284,0.5910121168348599,0.01,Degenerate,gap,0.9839248314722361,2015-09-15
0.02662507908976211,0.6388258382503711,0.01,Degenerate,gap,0.9826356821025364,2015-09-16
0.01504608587138549,0.6780622352819509,0.01,Degenerate,gap,0.9815790556350805,2015-09-17
0.01990412310238925,0.744755119622982,0.01,Degenerate,gap,0.9797856390816233,2015-09-18
0.007933960745666076,0.7051002543616764,0.01,Degenerate,gap,0.980851589788359,2015-09-21
0.0062911630791740265,0.7745175758369424,0.01,Degenerate,gap,0.9789863643659175,2015-09-22
1.1368709557614315e-13,1.841620582668122,0.01,Rigid,progress,0.9507558944029566,2015-09-23
5.0835374344355425e-14,1.4309926941388589,0.01,Rigid,progress,0.9615214930426752,2015-09-24
5.684609613329991e-14,1.4713141559087166,0.01,Rigid,progress,0.9604589937752405,2015-09-25
0.0002471669616162067,1.594490329164674,0.01,Rigid,progress,0.9572204799474738,2015-09-28
3.3552072882942047e-15,3.122017904467805,0.01,Rigid,progress,0.9179549983509117,2015-09-29
4.351541590362929e-15,2.485965292533466,0.01,Rigid,progress,0.9341052983829258,2015-09-30
0.0,5.466165571941772,0.01,Rigid,progress,0.8608075436961427,2015-10-01
0.0,34.59273371686351,0.2,Critical,power,0.38730381839140715,2015-10-02
8.812821148823413e-14,36.20840506818361,0.2,Critical,power,0.37051988957050164,2015-10-05
8.162055461372408e-14,35.3853160559501,0.2,Critical,power,0.3789773869126923,2015-10-06
2.6734743165185982e-14,24.86725538271168,0.1,Critical,power,0.5056707356048714,2015-10-07
4.263256414560601e-14,35.68107445876302,0.2,Critical,power,0.37591638222989826,2015-10-08
1.7775662543727124e-14,26.529018334368313,0.1,Critical,power,0.4831463303223226,2015-10-09
9.237055564881302e-14,35.382260689949966,0.2,Critical,power,0.379009138699358,2015-10-12
7.105427357601002e-15,26.594980848051062,0.1,Critical,power,0.4822732451337062,2015-10-13
0.2812966120287789,33.88809898851881,0.2,Critical,power,0.39485981218858396,2015-10-14
0.31630132209586004,27.12762148122673,0.1,Critical,power,0.4752807321746095,2015-10-15
0.23726735482616898,0.9804016724248898,0.01,Degenerate,gap,0.9734751466191217,2015-10-16
0.22965484779590223,1.5618030142299,0.01,Rigid,progress,0.9580788198637771,2015-10-19
0.11332131823598074,0.2044435942060287,0.01,Degenerate,gap,0.9944097632253389,2015-10-20
0.0946641046144795,0.38477703604200975,0.01,Degenerate,gap,0.9895047319757853,2015-10-21
0.07199986255020945,0.2959349642440142,0.01,Degenerate,gap,0.9919181863122865,2015-10-22
0.016992414287445756,0.6332595537933213,0.02,Degenerate,gap,0.9827856728631524,2015-10-23
0.004773934948045327,0.66790080866378,0.02,Degenerate,gap,0.9818525912688776,2015-10-26
6.839273853764092e-14,0.9413170070153281,0.02,Degenerate,gap,0.9745189950545559,2015-10-27
1.7341510485847727e-15,0.6774704290772378,0.02,Degenerate,gap,0.9815949843873479,2015-10-28
0.0,0.6126625801607728,0.02,Degenerate,gap,0.9833408841830302,2015-10-29
4.500948713030868e-16,0.5947860960082084,0.02,Degenerate,gap,0.9838230163267625,2015-10-30
0.0,0.6151961827687694,0.02,Degenerate,gap,0.9832725715626183,2015-11-02
5.8072898128754175e-15,0.8795554024573843,0.05,Degenerate,gap,0.9761707671024837,2015-11-03
0.0,0.5793083230998699,0.05,Degenerate,gap,0.984240645710919,2015-11-04
9.918506334401968e-16,0.5845666827976895,0.05,Degenerate,gap,0.9840987420126037,2015-11-05
6.107096120509468e-18,0.5125906564653762,0.05,Degenerate,gap,0.9860428868406543,2015-11-06
1.272241042946067e-15,0.5296666826007436,0.05,Degenerate,gap,0.9855812989774559,2015-11-09
0.0,0.47326839378612817,0.05,Degenerate,gap,0.9871066425338744,2015-11-10
1.182001006145822e-16,0.9830681767577498,0.1,Degenerate,gap,0.9734039720704538,2015-11-11
4.2025792234720465e-15,0.5260878917965431,0.05,Degenerate,gap,0.9856780205866004,2015-11-12
0.0,0.9142084945992301,0.1,Degenerate,gap,0.975243649320146,2015-11-13
0.017519580283029457,0.888646979177586,0.1,Degenerate,gap,0.9759274434593441,2015-11-16
3.2343331459665306e-16,0.8359068818656006,0.1,Degenerate,gap,0.9773398052519902,2015-11-17
9.495227763428667e-16,0.9178301800255566,0.1,Degenerate,gap,0.9751468046489334,2015-11-18
0.0,0.9991092280481368,0.1,Degenerate,gap,0.9729759128370524,2015-11-19
2.387343308280472e-15,0.9727250833435058,0.1,Degenerate,gap,0.9736800798128692,2015-11-20
0.0,0.4351902278915791,0.1,Degenerate,gap,0.988137836302474,2015-11-23
1.140973883115744e-15,0.4000673545133947,0.1,Degenerate,gap,0.9890899529338596,2015-11-24
0.0,0.9638836376267095,0.2,Degenerate,gap,0.9739161633221396,2015-11-25
6.700185235091066e-16,0.45170890909499845,0.1,Degenerate,gap,0.9876903621183901,2015-11-27
1.1116404869423948e-15,0.9988291057081287,0.2,Degenerate,gap,0.9729833863525484,2015-11-30
0.0036899168334966087,0.8078317281391144,0.2,Degenerate,gap,0.9780924817307242,2015-12-01
0.0,0.937343395205933,0.2,Degenerate,gap,0.9746251824193961,2015-12-02
8.964675040217419e-16,0.3969128160383826,0.1,Degenerate,gap,0.9891755115672582,2015-12-03
9.586678915675436e-16,0.4179176953053889,0.1,Degenerate,gap,0.9886059483686747,2015-12-04
0.0,0.5293898502802166,0.1,Degenerate,gap,0.9855887804025626,2015-12-07
1.8118780419592336e-15,0.5331462947769942,0.1,Degenerate,gap,0.9854872669035296,2015-12-08
1.8004155696114985e-17,0.48845721771025935,0.1,Degenerate,gap,0.986695614707992,2015-12-09
5.50273102159263e-16,0.5649129790240414,0.1,Degenerate,gap,0.9846292275497209,2015-12-10
6.468145984657091e-16,0.6777113318149323,0.1,Degenerate,gap,0.9815885003416254,2015-12-11
0.0,0.7292662884245367,0.1,Degenerate,gap,0.9802018518326515,2015-12-14
0.0,0.7765915823147849,0.1,Degenerate,gap,0.9789306909538051,2015-12-15
0.0,0.7838888193475829,0.1,Degenerate,gap,0.9787348333729566,2015-12-16
0.0,0.46297674752137175,0.05,Degenerate,gap,0.9873852441571513,2015-12-17
0.0,0.8835752745922717,0.1,Degenerate,gap,0.9760631732299837,2015-12-18
1.4390270701584567e-15,0.8241906126239005,0.1,Degenerate,gap,0.9776538403076112,2015-12-21
4.657490400063071e-16,0.3440242588557577,0.05,Degenerate,gap,0.9906110785554871,2015-12-22
0.0,0.40276936585158424,0.05,Degenerate,gap,0.9890166738036198,2015-12-23
0.0,0.4490928299210822,0.05,Degenerate,gap,0.9877612155213173,2015-12-24
2.907538162503924e-16,0.48065770871195185,0.05,Degenerate,gap,0.986906657410462,2015-12-28
3.760871683347374e-15,0.4897396497867248,0.05,Degenerate,gap,0.9866609183914619,2015-12-29
0.0,0.5465038404341173,0.05,Degenerate,gap,0.9851263796113309,2015-12-30
0.0,0.7004036819082253,0.05,Degenerate,gap,0.9809779137475534,2015-12-31
0.0,0.7831331551730464,0.05,Degenerate,gap,0.9787551135533944,2016-01-04
0.0,0.8317121005674557,0.05,Degenerate,gap,0.9774522277741249,2016-01-05
1.594930260150652e-14,0.9378482734076312,0.05,Degenerate,gap,0.9746116898494067,2016-01-06
2.925924196817807e-15,0.2787352413550676,0.02,Degenerate,gap,0.9923861079790534,2016-01-07
2.4841240175987878e-15,0.368260580374642,0.02,Degenerate,gap,0.9899529677501693,2016-01-08
0.0,0.4027808972928422,0.02,Degenerate,gap,0.9890163610800805,2016-01-11
6.189347728359172e-17,0.35553103081858306,0.02,Degenerate,gap,0.9902985702158099,2016-01-12
0.0,0.37902986506350217,0.02,Degenerate,gap,0.9896606799187395,2016-01-13
8.347530510978894e-15,0.32208277249886913,0.02,Degenerate,gap,0.9912072529421077,2016-01-14
0.00856451222394383,0.32343347472670075,0.02,Degenerate,gap,0.9911705425112304,2016-01-15
0.0016886505305555117,0.2829973485173049,0.02,Degenerate,gap,0.9922701359914122,2016-01-19
5.87644112377612e-15,0.7711970486821258,0.02,Degenerate,gap,0.979075505239813,2016-01-20
0.0,0.6644006688179885,0.02,Degenerate,gap,0.9819468292481632,2016-01-21
0.0,0.22970137952130926,0.02,Degenerate,gap,0.9937212953168328,2016-01-22
6.588229547437663e-16,0.5020877820349663,0.02,Degenerate,gap,0.986326900974436,2016-01-25
3.5363800741102596e-15,0.5379066661533918,0.02,Degenerate,gap,0.9853586384805184,2016-01-26
9.553602555789874e-15,0.7040336028265489,0.02,Degenerate,gap,0.9808802781436731,2016-01-27
1.0711976652976121e-15,0.47183214280594066,0.02,Degenerate,gap,0.9871455180708865,2016-01-28
9.52619044187095e-15,0.5054404678123651,0.02,Degenerate,gap,0.9862362302251647,2016-01-29
3.1344350107984142e-15,0.4603214753854877,0.02,Degenerate,gap,0.9874571368776218,2016-02-01
1.3109423528148018e-14,0.5538163996767229,0.02,Degenerate,gap,0.9849288686317134,2016-02-02
0.0,0.41573716846505837,0.02,Degenerate,gap,0.9886650597456901,2016-02-03
5.051937759146591e-14,0.36197002781593024,0.02,Degenerate,gap,0.9901237388007844,2016-02-04
7.48010460076153e-15,0.4744103095547388,0.02,Degenerate,gap,0.9870757349695178,2016-02-05
2.7675196313736393e-14,0.3312596991527198,0.02,Degenerate,gap,0.9909578620848122,2016-02-08
2.946659459101296e-14,0.38358730113061235,0.02,Degenerate,gap,0.9895370130963606,2016-02-09
0.0,0.45932848013125416,0.02,Degenerate,gap,0.9874840240279537,2016-02-10
0.0,0.28699924162211043,0.02,Degenerate,gap,0.9921612567682654,2016-02-11
5.185906513997794e-15,0.36958584550680296,0.02,Degenerate,gap,0.9899169942347915,2016-02-12
2.753554550523899e-14,0.48907963344785477,0.02,Degenerate,gap,0.9866787750411916,2016-02-16
2.018656999282562e-14,0.5976066489369778,0.02,Degenerate,gap,0.9837469297797683,2016-02-17
1.579811244118646e-14,0.7602382359356988,0.02,Degenerate,gap,0.9793697565340822,2016-02-18
0.0,0.6958572766405059,0.02,Degenerate,gap,0.9811002141492454,2016-02-19
3.3446535265202526e-14,0.7035725839690808,0.02,Degenerate,gap,0.9808926778350134,2016-02-22
1.1382316709318625e-14,0.8333427727570505,0.02,Degenerate,gap,0.9774085232965883,2016-02-23
2.0885258674819965e-14,0.6717290279476733,0.02,Degenerate,gap,0.9817495304140994,2016-02-24
0.0,0.9655855590838833,0.02,Degenerate,gap,0.9738707143160142,2016-02-25
7.000476882600304e-14,0.6964315306645428,0.02,Degenerate,gap,0.9810847656094718,2016-02-26
2.1281506624901523e-14,0.6786034865858753,0.02,Degenerate,gap,0.9815644878188976,2016-02-29
0.0,0.583305302413766,0.02,Degenerate,gap,0.9841327801429498,2016-03-01
2.1713255330055487e-14,0.5607170968914591,0.02,Degenerate,gap,0.9847425182923158,2016-03-02
1.59402710591184e-14,0.5569935595970162,0.02,Degenerate,gap,0.984843066424159,2016-03-03
5.021502339099982e-15,0.49246232939398626,0.02,Degenerate,gap,0.98658726009166,2016-03-04
1.86796088683868e-14,0.41525727114899696,0.02,Degenerate,gap,0.98867806964099,2016-03-07
1.431626691610646e-14,0.4387736191111759,0.02,Degenerate,gap,0.9880407486825021,2016-03-08
1.3654571019022517e-15,0.4404206352880024,0.02,Degenerate,gap,0.9879961279853842,2016-03-09
5.136417593258954e-14,0.4210763571062698,0.02,Degenerate,gap,0.9885203272343537,2016-03-10
3.3350524979220133e-15,0.3336805165243465,0.02,Degenerate,gap,0.9908920847553015,2016-03-11
0.0,0.3380674570669402,0.02,Degenerate,gap,0.990772895961746,2016-03-14
0.0,0.27636245697298234,0.02,Degenerate,gap,0.9924506773442033,2016-03-15
8.571292939758444e-15,0.31995131917309927,0.02,Degenerate,gap,0.9912651859965127,2016-03-16
0.0,0.9651446523302646,0.05,Degenerate,gap,0.9738824883184027,2016-03-17
1.7609917935557822e-15,0.9993155991314734,0.05,Degenerate,gap,0.9729704070027012,2016-03-18
0.0,0.8335516994979886,0.05,Degenerate,gap,0.9774029238856089,2016-03-21
1.319459586272732e-16,0.932699030944926,0.05,Degenerate,gap,0.9747493090577806,2016-03-22
0.0,0.8926130685740429,0.05,Degenerate,gap,0.9758213154906671,2016-03-23
0.0,0.8624454336602294,0.05,Degenerate,gap,0.9766288565985192,2016-03-24
0.0,0.9320527575154387,0.05,Degenerate,gap,0.9747665828034904,2016-03-28
5.260744283651406e-15,0.48075843386067035,0.05,Degenerate,gap,0.9869039316553637,2016-03-29
0.010135916342100983,0.5356993534023365,0.05,Degenerate,gap,0.9854182794617968,2016-03-30
7.398846247888631e-15,0.9379888181259847,0.1,Degenerate,gap,0.9746079339085432,2016-03-31
7.836164502959368e-16,0.45534822685038395,0.05,Degenerate,gap,0.9875918039645399,2016-04-01
0.0,0.4564122371755953,0.05,Degenerate,gap,0.9875629908357146,2016-04-04
0.0,0.8431842814083855,0.1,Degenerate,gap,0.9771447974835937,2016-04-05
0.0,0.9417451690378096,0.1,Degenerate,gap,0.9745075539135146,2016-04-06
5.861790314589975e-15,0.6067023329215366,0.05,Degenerate,gap,0.9835016069119175,2016-04-07
5.602850964550227e-15,0.6910453435492363,0.05,Degenerate,gap,0.9812296739812736,2016-04-08
1.3778377130166837e-15,0.5608556219523522,0.05,Degenerate,gap,0.9847387778440557,2016-04-11
2.132952670485176e-14,0.37520586514849075,0.05,Degenerate,gap,0.9897644567476407,2016-04-12
5.017117971556452e-16,0.8729747946999736,0.1,Degenerate,gap,0.9763469259349125,2016-04-13
8.848031803155695e-17,0.781423598332741,0.1,Degenerate,gap,0.9788009954334463,2016-04-14
0.0,0.971264385185778,0.1,Degenerate,gap,0.9737190793004541,2016-04-15
0.0,0.3270484640449435,0.05,Degenerate,gap,0.991072298221493,2016-04-18
0.0,0.8118259884205039,0.1,Degenerate,gap,0.9779853628720623,2016-04-19
1.628457946318442e-14,0.6929400521931544,0.1,Degenerate,gap,0.9811786968648698,2016-04-20
3.393240216921152e-16,0.8195469455281236,0.1,Degenerate,gap,0.9777783339790821,2016-04-21
0.0,0.7647848471662182,0.1,Degenerate,gap,0.9792476663145958,2016-04-22
0.00214236807536271,0.6881189834283904,0.1,Degenerate,gap,0.9813084128742641,2016-04-25
2.6971354029955464e-18,0.6293353195092297,0.1,Degenerate,gap,0.9828914302100776,2016-04-26
0.0,0.4413063286702569,0.1,Degenerate,gap,0.9879721337560452,2016-04-27
0.0,0.4829477717798892,0.1,Degenerate,gap,0.9868446871498036,2016-04-28
5.018757657495635e-16,0.4546638699728379,0.1,Degenerate,gap,0.9876103366188513,2016-04-29
0.006195967968558227,0.4540631645773324,0.1,Degenerate,gap,0.9876266042446255,2016-05-02
5.016723246772581e-15,0.48136460568506995,0.1,Degenerate,gap,0.9868875280069341,2016-05-03
0.0,0.47808251231673204,0.1,Degenerate,gap,0.9869763481711196,2016-05-04
2.0017910590444626e-15,0.4866274565855803,0.1,Degenerate,gap,0.9867451211740657,2016-05-05
0.0,0.4905390176062174,0.1,Degenerate,gap,0.986639292039629,2016-05-06
0.002756859596684653,0.796131139043088,0.2,Degenerate,gap,0.9784063379621503,2016-05-09
0.04000671542603634,0.8768398079280317,0.2,Degenerate,gap,0.9762434580499214,2016-05-10
0.01715434177168577,0.49844804897352996,0.1,Degenerate,gap,0.9864253441287237,2016-05-11
0.02184585409527965,0.501272115251139,0.1,Degenerate,gap,0.9863489613015947,2016-05-12
0.0,0.5796038493430073,0.1,Degenerate,gap,0.9842326700069499,2016-05-13
2.0530724067290782e-16,0.604460992958006,0.1,Degenerate,gap,0.9835620531936621,2016-05-16
0.0,0.7007777545177593,0.1,Degenerate,gap,0.9809678517003942,2016-05-17
1.891948816878492e-15,0.6621550499987015,0.1,Degenerate,gap,0.9820072951896313,2016-05-18
